konsequent	hartnäckig	
Shoppen	Einkaufen	
uninteressantesten	eintönigsten	
Weltkulturerbegebiete	World Heritage Sites	
Kolonisten	Siedler	
Ticket	Fahrkarte	
Coasterbusse	Kleinbusse	
stabil	widerstandsfähig	
River Bridge	Flussbrücke	
indigene	einheimische	
Kolonisierungs	Besiedlungs	
tickets	eintrittskarten	
Pound	Pfund	
Hemisphäre	Halbkugel	
lokale	heimische	
komplexes	vielschichtiges	
existieren	kommen vor	
greifen	attackieren	
Kombination	Zusammenstellung	
kampieren	zelten	
Campingplatz	Zeltplatz	
Camping	Zelt	
Kabine	Kajüte	
Asphalt	Strassenbelag	
variieren	unterscheiden sich	
Stornierung	Widerruf	
Tickets	Eintrittskarten	
Ticket	Eintrittskarte	
seriösen	verlässlichen	
variiert	unterscheidet sich	
regionen	gegend	
Highway	Autobahn	
strikte	strenge	
interessant	spannend	
Stabilität	Halt	
Routen	Strecken	
route	strecke	
relativ	vergleichsweise	
Definition	Bestimmung	
definieren	festlegen	
assoziiert	in Verbindung gebracht	
negative	nachteilige	
Stereotype	Vorurteile	
konsultieren	miteinbeziehen	
Situationen	Gegebenheiten	
konfrontiert	gegenübergestellt	
Situation	Lage	
detaillierteren	ausführlicheren	
professionelles	fachkundiges	
Training	Schulung	
absolvieren	besuchen	
Publikationen	Ausgaben	
Journale	Fachzeitschriften	
aktualisiert	angepasst	
Dokumente	Papiere	
Regierungen	Staaten	
Show	Vorstellung	
Archipel	Inselgruppe	
Island	Insel	
ing	önig	
Region	Gebiet	
Plateau	Hochebene	
Handy	Mobilfunk	
Option	Möglichkeit	
Expeditionen	Forschungsreisen	
absolventen	abgängern	
Studium	Ausbildung	
archipel	inselgruppe	
separates	zusätzliches	
exkursionen	ausflüge	
Broschüren	Werbeheften	
Antipathien	Abneigungen	
Firmen	Unternehmen	
Passagier	Reisenden	
Tarifs	Gebühr	
Privileg	Vorrecht	
Konflikte	Auseinandersetzungen	
Atmosphäre	Hauch	
egozentrisch	selbstbezogen	
arrogant	überheblich	
Klischee	Vorurteil	
Manieren	Anstand	
Vegetation	Pflanzenwelt	
Fauna	Tierwelt	
basiert	beruht	
Lektüre	Lesen	
extra	zusätzlich	
ohne Diskussion	ohne Wenn und Aber	
Patriarchen	Stammväter	
traditionellen	altüberlieferten	
Traditionen	Bräuche	
Tradition	Brauch	
Fokus	Schwerpunkt	
individuelle	persönliche	
Chefs	Vorgesetzten	
