korrespondieren	schriftlich verkehren	3.89e-07	2.6e-06
variabel	abwandelbar	2.4e-06	0.0
vage	schwammige	4.37e-06	2.69e-07
surfen	benutzen	5.37e-06	4.68e-05
raffiniert	gewieft	1.66e-06	9.33e-08
reüssieren	Erfolg	1.23e-07	0.000148
korrespondieren	vermitteln	3.89e-07	1.95e-05
planieren	verflachen	1.15e-07	2.29e-08
simulieren	abbilden	2.09e-06	2.34e-06
fixen	festen	2.29e-06	2.29e-05
Region	Gegend	0.000102	4.37e-05
vital	unabdingbar	1.86e-06	1.95e-06
vulgär	anstössig	7.08e-07	7.59e-07
RAM	Direktzugriffsspeicher	7.76e-06	0.0
individuelle	persönliche	1.62e-05	4.17e-05
totalitär	allgewaltig	4.68e-07	0.0
Posten	Amt	3.89e-05	6.61e-05
taff	stark	6.31e-07	0.000191
NGO	NRO	2.09e-06	2.63e-07
montieren	zusammensetzen	1.12e-06	2.69e-06
all-inclusive	alles einschließt	1.97e-06	1.66e-06
fit	gesund	2.19e-05	3.63e-05
dinieren	zu Abend essen	1.17e-07	0.000105
debuggen	von Fehlern befreien	1.12e-07	5.29e-06
mobben	machen schlecht	7.94e-07	0.000118
rebellieren	sich widersetzen	6.61e-07	1.82e-06
rudimentär	in nur äußerst geringem Ausmaß	7.59e-07	3.44e-06
visionär	zukunftsweisend	1.05e-06	3.24e-07
repräsentieren	vertreten	4.79e-06	5.89e-05
extravagant	übertrieben	5.5e-07	1.15e-05
eklatant	offensichtlich	6.46e-07	5.37e-05
just-in-time	im Augenblick	9.71e-06	2.94e-05
massiv	äußerst stark	2.04e-05	3.11e-05
pedantisch	kleinlich	3.98e-07	1.2e-06
dopen	werden unerlaubte Leistungssteigerungsmittel	1.78e-07	0.0
chatten	plaudern	2.4e-06	2.63e-06
PR-Arbeit	Außenwirkungsarbeit	2.07e-05	0.0
präsentieren	vorstellen	2.19e-05	7.59e-05
lancieren	einleiten	2.45e-07	3.55e-06
Information	Unterrichtung	4.27e-05	7.59e-07
fifty-fifty	halb-halb	8.49e-07	2.29e-05
CD-Player	CD-Abspieler	7.38e-06	1.26e-08
abchecken	untersuchen	3.98e-07	1.78e-05
touristisch	Urlaubsländer	1.35e-06	2.82e-08
individuell	einzeln	1.12e-05	1.55e-05
miserabel	schlecht	1.38e-06	0.000135
zentralisieren	zusammenführen	1.62e-07	7.76e-07
konterkarieren	durchkreuzen	1.48e-07	4.79e-07
graduell	allmählich	2.82e-07	1.1e-05
kosmetisch	oberflächlich	1.82e-07	4.9e-06
prekär	unsicher	1e-06	1.45e-05
UN-Konferenz	UN-Zusammenkunft	1.52e-05	2.11e-06
attraktiv	anziehend	1.35e-05	1.48e-06
Fokus	Schwerpunkt	2.29e-05	2.4e-05
UN-Mandat	UN-Auftrag	7.14e-06	2.84e-05
automatisieren	verselbständigen	9.55e-07	5.13e-08
drastisch	einschneidend	6.03e-06	2.4e-07
betonieren	meißeln	1.41e-07	2.24e-07
einloggen	anmelden	1.78e-06	1.7e-05
fifty-fifty	halbe-halbe	8.49e-07	1.99e-05
dämonisieren	schwarzzeichnen	1.58e-07	0.0
autoritär	herrisch	1.02e-06	3.47e-07
stressig	anstrengend	2.95e-06	1.2e-05
populär	beliebt	5.62e-06	2.29e-05
killen	umbringen	1.17e-06	7.94e-06
experimentieren	versuchen	2.45e-06	0.00011
sprinten	sausen	3.8e-07	1.12e-06
tough	hart	8.71e-07	7.76e-05
schikanieren	piesacken	6.03e-07	8.13e-08
Video-on-Demand	Filme-auf-Abruf	2.99e-06	1.76e-06
