хобби	увлечениях	7.76e-06	4.37e-07
пресса	печать	1.35e-05	1.51e-05
Журналисты	Писатели	1.95e-05	1.32e-05
диктофон	говорильник	1.48e-06	0.0
шоу	представлении	0.000123	5.01e-06
компьютерный	вычислительный	3.63e-06	7.08e-07
Экономические	Хозяйственные	3.02e-05	3.09e-06
идеальным	лучшим	5.25e-06	5.37e-05
нефти	горючего масла	4.79e-05	2.34e-06
рекламы	огласки	2.14e-05	9.33e-07
нефти	rорючего масла	4.79e-05	0.0
президент	глава государства	0.000162	7.13e-05
вето	запретами	3.8e-06	3.89e-07
кино	синематографе	0.000126	0.0
плюс	прибавить	4.68e-05	3.89e-06
почта	пересылка	1.66e-05	6.61e-07
геостратегическом	внешнегосударственном плановом	0.0	0.0
фруктовыми	плодовыми	2.82e-07	1.48e-07
препаратов	средств	1.29e-05	0.000132
банкам	хранилищам	2.95e-06	8.71e-08
проблема	трудность	0.00011	2.04e-06
редактор	управляющий изданием	3.47e-05	3.11e-06
Экономическая	Домохозяйственная	1.78e-05	0.0
лингвистического	языкового	1.2e-06	1.45e-06
информации	вещания	0.00012	5.25e-06
мораторий	запрет	1.38e-06	2.24e-05
экономические	хозяйственные	3.02e-05	3.09e-06
индекса	показателя	5.37e-06	9.77e-06
материала	товаров	2.34e-05	5.5e-05
секрет	тайна	3.24e-05	1.51e-05
заблокирована	заторможена	1.17e-06	3.98e-08
плана	задумки	4.27e-05	5.5e-07
телефон	дальнослух	8.91e-05	0.0
Фотографии	Снимки	6.76e-05	1.41e-05
сигналы	знаки	1.15e-05	2.57e-05
цифра	число	8.51e-06	0.000174
Результат	Итог	8.51e-05	1.26e-05
информация	данные	7.94e-05	0.000158
системой	устройством	2.95e-05	5.25e-06
дирижизт-коллективистскими	государственно-общинными	0.0	5.42e-08
тема	мысль	4.68e-05	5.75e-05
журналиста	писателя	1.26e-05	3.02e-05
Бизнес-ланчер	делового едока	0.0	9.78e-08
крахмал	скорбило	9.12e-07	0.0
Организации	Учреждения	0.00024	3.55e-05
комментарий	заметку	1.41e-05	3.63e-06
телефонный	дальнослуховой	2.63e-05	0.0
интервьюирования	опроса	4.37e-08	6.46e-06
митинг	негодование	1.78e-05	2.45e-06
привилегии	поблажки	4.17e-06	5.01e-07
прогресс	развитие	2.09e-05	0.000155
комиксы	книги в рисунках	4.27e-06	1.25e-06
реформы	перемены	3.72e-05	1.48e-05
информацию	новости	6.61e-05	0.000245
джентльмен	господин	3.55e-06	9.12e-05
пистолет	оружие	1.66e-05	9.12e-05
экономических	домоводческих	4.17e-05	0.0
монополия	исключительность	2.45e-06	5.89e-07
интернет	сеть	0.000117	6.17e-05
коллективное	общинное	2.4e-06	3.55e-07
кредиторы	заимодавцы	1.66e-06	1.66e-08
манер	образ	2.69e-06	6.31e-05
картина	дело	4.07e-05	0.000468
трансляцию	передачу	9.12e-06	1.35e-05
молекулярным	состоящим из частиц	2.57e-07	1.22e-06
техника	прием	3.47e-05	3.8e-05
Методологически	По способам исследования	1.05e-07	8.83e-07
регрессивный	отступающий	4.27e-08	7.94e-08
революция	переворот	2.09e-05	9.77e-06
политики	подхода	0.0001	1.17e-05
компании	предприятия	0.000195	9.12e-05
журнале	вестнике	2.75e-05	1.48e-06
диаграмма	схема	1.66e-06	4.37e-05
фильмы	ленты	7.41e-05	1.62e-05
Генеральной ассамблеи	Общего собрания	4.41e-06	2.89e-05
документ	бумага	2.34e-05	1.12e-05
ресторанов	столовых	5.89e-06	2.4e-06
вето	запрета	3.8e-06	6.92e-06
резонанс	отклик	5.89e-06	3.31e-06
моральная	нравственная	1.48e-06	5.5e-07
влоггер	видеоповествователь	0.0	0.0
программы	замысла	0.000129	2.29e-06
валюте	денежной единице	4.79e-06	1.38e-06
блога	дневника	3.31e-06	5.01e-06
университете	высшем учебном заведении	2.57e-05	1.96e-06
лицензий	разрешений	3.63e-06	1.82e-06
банк	денежное хранилище	6.03e-05	2.16e-06
сектор	отрасль	1.82e-05	7.59e-06
материалов	веществ	5.37e-05	3.16e-05
газеты	периодические новостные издания	6.92e-05	7.08e-07
квалифицированный	знающие	1.05e-06	1.91e-06
жанре	тоне	5.5e-06	1.95e-06
спонсоров	благодетелей	3.31e-06	1.91e-07
рекомендации	наставление	2.14e-05	1.17e-06
рецессия	упадок	3.24e-07	3.98e-06
телевидения	дальновидовещания	1.41e-05	0.0
информационную	образовательную	2.69e-06	1.12e-06
сайт	страничку	0.00017	1.45e-06
прогнозирования	предсказания	3.31e-06	3.02e-06
символизм	образ	1.12e-06	6.31e-05
центр	место	0.000148	0.000513
Кинофильмы	Ленты	8.71e-07	1.62e-05
велосипеде	двухколесном самокате	6.17e-06	3.01e-08
дебаты	обсуждения	3.72e-06	1.66e-05
мультимедиа	многосредственные	2.19e-06	0.0
характер	нрав	6.92e-05	2.63e-06
шанс	возможность	5.13e-05	0.000191
герр	господин	8.32e-07	9.12e-05
Теория	Предположение	4.27e-05	1.35e-05
Наций	Народностей	1.7e-05	2.04e-06
идея	мысль	8.13e-05	5.75e-05
Центром	Средоточием	2.34e-05	3.24e-07
индекс	показатель	2.95e-05	3.09e-05
блог-сайты	странички-дневники	5.39e-06	9.35e-07
территории	пространстве	0.000219	2.34e-05
миллионов	тысяч тысяч	8.71e-05	9.31e-05
штатных	обычных	1.74e-06	1.78e-05
металл	железо	8.32e-06	8.13e-06
доскональный	тщательные	2.82e-08	3.63e-07
компонента	составляющего	3.24e-06	3.31e-07
фильм	лента	0.000234	1.29e-05
компании	предприятием	0.000195	7.41e-06
экспортеров	продавцов	1.1e-06	3.16e-06
проект	задумку	0.000132	3.31e-07
директор	руководитель	9.12e-05	4.9e-05
диапазон	разнообразие	6.92e-06	7.94e-06
тенденция	наклонность	1.35e-05	9.33e-08
круизов	морских путешествий	2.69e-07	4.79e-06
Конституция	Основной закон	9.12e-06	5.13e-05
альбомы	собрания	7.76e-06	4.68e-05
классификаций	разбивок	5.62e-07	0.0
автобус	общую повозку	3.47e-05	9.36e-07
сумма	количество	3.31e-05	0.000209
костюм	деловая одежда	2.24e-05	3.3e-06
стратегии	управления	2.19e-05	0.000204
массовая	огромное	6.76e-06	4.27e-05
истории	ходе времени	0.000309	9.79e-05
диет	образов питания	6.46e-07	6.18e-06
валютной	денежной	2.45e-06	6.61e-06
мода	новый уклад	5.62e-06	1.69e-06
статус	положение	5.01e-05	0.000102
социального	общественного	2.63e-05	5.5e-05
периода	времени	6.03e-05	0.000479
негативные	отрицательные	6.17e-06	4.27e-06
масштаб	объём	6.92e-06	2.24e-06
резерв	запас	7.76e-06	1.62e-05
фото-сайтов	страничек со снимками	1.12e-05	2.37e-07
комментария	заметки	2.24e-06	1.02e-05
контракт	договор	7.24e-05	5.37e-05
игнорировать	пренебрегать	6.92e-06	1.07e-06
эксклюзивных	особых	7.41e-07	1.7e-05
персональный	личный	4.17e-06	2.75e-05
линейного	продольного	3.89e-06	4.37e-07
прессе	печатях	1.38e-05	2.24e-07
фотографиях	записях	4.68e-06	3.72e-06
моды	нарядов	1.17e-05	1.74e-06
либерализм	вольнодумство	1.51e-06	1.55e-07
культур	обычаев	1.55e-05	1.86e-06
миграция	переселение	3.16e-06	2.57e-06
миф	басню	1e-05	2.82e-07
крах	провал	5.25e-06	9.77e-06
кредитные линии	займовые возможности	5.46e-06	0.0
камера	прибор для записи	2.04e-05	7.42e-06
глаукомой	бельмом	1.29e-07	1.15e-07
редактором	составителем	5.62e-06	4.27e-07
кредитно-коммерческий банк	заемно-торговое учреждение	1.05e-06	0.0
графика	чертежа	1.15e-05	1e-06
еврозоны	европейской области	1.66e-06	3.23e-05
Генеральный Секретарь	Главный Чиновник	1.95e-05	9.05e-06
альянс	союз	9.33e-06	7.76e-05
фраза	выражение	1.26e-05	2.09e-05
корпоративные	служебные	1.82e-06	3.8e-06
галерея	выставка	6.61e-06	4.57e-05
проблемами	трудностями	1.38e-05	5.62e-06
протеста	восстания	1.86e-05	1.45e-05
валютного	денежного	3.31e-06	5.13e-06
гарантирует	заручает	4.57e-06	0.0
рекламные	восхвалительные	3.98e-06	0.0
бухгалтер	счётовод	4.9e-06	0.0
ланч	обед	5.75e-06	3.31e-05
Экономисты	Домоводы	6.03e-06	0.0
патриотизма	любви к родине	5.25e-06	1.74e-05
экономия	хозяйствоведение	5.62e-06	0.0
рекламой	вывеской	2.88e-06	9.33e-07
машина	повозка	6.61e-05	9.77e-07
бестселлере	успешно продаваемой	6.76e-08	6.1e-07
транспорт	перевозку	2.82e-05	2.69e-06
такси	извозчиков	3.02e-05	2.51e-07
позицией	положение	3.98e-06	0.000102
журнал	тетрадь	8.71e-05	6.03e-06
нации	народа	1.58e-05	7.94e-05
Политические	Государственные	4.07e-05	2.95e-05
литературы	словесности	5.75e-05	4.07e-06
прессы	печати	1.26e-05	5.01e-05
уникальный	особенный	1.2e-05	6.61e-06
программой	разработкой	1.17e-05	8.13e-06
лидер	передовик	3.89e-05	2.4e-07
традиционных	определённых	1.29e-05	1.07e-06
нормальный	обычный	1.41e-05	2.29e-05
феврале	месяце лютене	4.07e-05	0.0
политическое	государственное	1.55e-05	1.41e-05
технику	прием	1.7e-05	3.8e-05
банкротств	разорений	5.62e-07	5.62e-08
бакалавра	учёного	9.33e-07	7.76e-07
ноутбук	переносной вычислительный прибор	5.89e-06	3.7e-07
колледж	учебное заведение	2.04e-05	5.88e-06
штат	разряд	2.34e-05	8.91e-06
камеру	зрительную трубу	2.29e-05	1.77e-07
диалоге	разговоре	3.02e-06	9.12e-06
копирование	подражание	1.74e-06	1.29e-06
геополитических	международных	7.41e-07	5.5e-05
дебатов	обсуждений	2.24e-06	1.74e-06
экономисты	хозяйственники	6.03e-06	1.26e-07
логику	здравый смысл	4.68e-06	4.05e-06
кофе	напитка бодрости	7.76e-05	1.06e-06
журналиста	обозревателя	1.26e-05	1.23e-06
ситуация	положение	5.75e-05	0.000102
телефона	дальнеслуха	2.69e-05	0.0
парк	заповедник	5.13e-05	4.37e-06
галстука	шейных повязок	8.71e-07	1.95e-07
структурой	устроем	4.68e-06	1.7e-08
онлайн	сетевое	4.37e-05	1.48e-06
аудитория	помещение	6.03e-06	1.86e-05
национальной	народной	0.0001	5.25e-05
градиента	уклона	4.9e-07	3.8e-07
период	срок	0.000214	8.13e-05
летальным	смертельным	5.01e-07	2.24e-06
финансовой	денежной	1.91e-05	6.61e-06
процент	из ста	1.82e-05	1.99e-05
расовой	племенной	2.82e-06	1.51e-06
галлон	бочонок	2.29e-07	6.61e-07
компании	преоприятия	0.000195	0.0
транш	взнос	1.2e-06	3.09e-06
экономика	хозяйство	7.24e-05	2.82e-05
дьяволом	чертом	2.04e-06	3.39e-07
композиционного	составного	2.14e-07	2.51e-07
имидж	образ	5.37e-06	6.31e-05
конфликта	столкновения	2.75e-05	1.66e-05
моде	нарядах	5.62e-06	9.12e-07
инициативной	предприимчивой	1.1e-06	5.75e-08
аванс	предоплату	2.82e-06	6.03e-07
компании	товарищества	0.000195	5.5e-06
галстуком	повязкой на шею	7.59e-07	1.06e-06
сервис	услуги	2.24e-05	4.79e-05
кадр	отрывок	7.94e-06	6.61e-06
мобильный	переносной	1.48e-05	8.51e-07
бизнесе	деле	1.26e-05	0.000209
корпус	тела	2.34e-05	9.55e-05
деталь	подробность	7.59e-06	4.47e-07
динамику	развитие	5.75e-06	0.000155
девальвация	обесценивание	7.76e-07	2.82e-07
интервью	опросах	7.76e-05	7.94e-07
барьеры	преграды	2.19e-06	2.14e-06
религии	вероисповедания	1.91e-05	2.09e-06
офисе	рабочем месте	1.48e-05	1.12e-05
национальной	государственной	0.0001	0.000123
конкуренция	соревнования	5.13e-06	3.98e-05
паникой	переполохом	4.68e-07	1.38e-08
бюджет	деньги	2.75e-05	0.000372
комиссии	управление	8.13e-05	8.32e-05
валютный	денежный	2.63e-06	4.57e-06
режиме	распорядке	3.98e-05	1.78e-07
зал	помещение	4.57e-05	1.86e-05
финансовых	денежных	2.04e-05	1.86e-05
финансам	денежным делам	1.7e-06	1.4e-06
клиентами	покупателями	5.62e-06	1.45e-06
электронное	сетевое	3.47e-06	1.48e-06
кредит	заем	2.82e-05	2.04e-06
группы	совокупности	0.000257	6.92e-06
сальдо	превышение	2.29e-06	4.27e-06
экспортер	вывозитель	2.69e-07	0.0
компанией	объединением	3.55e-05	2.57e-06
препаратам	средствам	6.92e-07	4.47e-06
либеральных	вольных	3.02e-06	1.55e-06
фото-журнала	дневника образов	3.17e-05	2.91e-06
альбомов	собраний	4.27e-06	8.71e-06
офицер	начальник	3.09e-05	7.59e-05
полиции	стражи	8.71e-05	7.24e-06
калория	единица питания	8.91e-08	5.34e-06
кухни	поварни	1.17e-05	1.66e-08
реклама	продвижение товара	1.29e-05	6.36e-06
техникой	оборудованием	1e-05	7.59e-06
Модно	По-новому	3.09e-06	3.7e-05
финансового	денежного	1.41e-05	5.13e-06
лаборатории	мастерской	3.39e-05	1.05e-05
высококвалифицированные	высокознающие	5.62e-07	0.0
продуктов	пищевых товаров	6.61e-05	5.32e-06
коррупция	подкупность	3.89e-06	0.0
географы	землеведы	5.13e-07	0.0
корпоративный	служебную	2.19e-06	1.17e-06
кибератаки	удалённые сетевые нападения	5.01e-07	1.63e-07
конституционные	основные	1.95e-06	8.91e-05
контактов	договоров	1.02e-05	1.23e-05
интервью	беседы	7.76e-05	1.51e-05
сцену	действо	2.4e-05	1.58e-06
инфляцией	повышением цен	7.59e-07	5.37e-06
блоггер	писатель	6.76e-07	3.72e-05
организуют	устраивают	2.82e-06	6.03e-06
популярный	распространенный	1.05e-05	1.48e-06
пост	вестник	9.55e-05	1.17e-05
проблема	сложность	0.00011	7.76e-06
дефолт	обвал	1.74e-06	1.86e-06
энергетические	топливные	3.98e-06	1.26e-06
фундамент	основу	6.17e-06	3.16e-05
ратифицировал	утвердил	7.24e-07	1.05e-05
грамотно	умело	5.01e-06	4.9e-06
президенте	главе	7.08e-06	5.89e-05
характера	особенности	3.24e-05	4.9e-05
экономики	хозяйства	8.32e-05	6.92e-05
стационарными	домашними	3.02e-07	1.66e-06
социальном	общественном	3.09e-06	1.15e-05
организации	устройству	0.00024	4.9e-06
акций	долей	2.88e-05	8.71e-06
элементом	звеном	6.46e-06	3.39e-06
инвестиционных	вкладных	3.8e-06	2.57e-08
ресторанах	столовых	2.95e-06	2.4e-06
велосипед	двухколесный самокат	8.13e-06	1.1e-07
почта	учреждение пересылки	1.66e-05	7.54e-07
экономического	домохозяйственного	6.03e-05	0.0
мод	одежды	7.41e-06	3.09e-05
блог	дневник	9.77e-06	1.7e-05
блогах	дневниках	1.17e-06	1.29e-06
гамбургеры	котлеты в булке	1.17e-06	9.31e-08
курса	развития	3.55e-05	0.000234
организованная	согласованная	3.72e-06	3.55e-07
бюджета	сметы	3.09e-05	1.26e-06
