metro	metropolitano	2e-05	4.79e-06
staff	pessoal	3.98e-06	0.000209
hit	sucesso	1.51e-05	0.00017
bullying	assédio moral	8.51e-06	7.52e-06
galante	gracioso	7.41e-07	1.12e-06
loteria	rifa	4.47e-06	7.94e-07
alto	elevado	0.000182	2.51e-05
jornal	gazeta	0.000117	5.5e-06
task force	força-tarefa	8.64e-07	3.25e-05
Objecto	Alvo	6.76e-06	6.92e-05
flag	bandeira	2.63e-06	4.37e-05
set top box	descodificador	6.48e-06	1.91e-07
microchip	microcircuito	4.07e-07	0.0
combo hit	golpe combinado	3.33e-06	1.08e-05
boné	quepe	4.57e-06	8.91e-08
vantagem	benefício	3.24e-05	1.91e-05
interface	superfície tecnica	1.35e-05	4.82e-07
NATO	OTAN	4.47e-06	4.9e-06
zoom	aumentos	5.37e-06	3.63e-06
convite	convinte	3.02e-05	0.0
departamento	divisão	9.12e-05	4.57e-05
angariar	angriar	2.34e-06	0.0
fitness	entrainamento	5.37e-06	0.0
equipe	Tripulação	0.000282	1.32e-05
haha	kiki	4.9e-06	1.1e-06
kit	estojo	2.09e-05	2.34e-06
pop	fixe	3.47e-05	8.51e-06
obstinação	perseverança	3.02e-07	1.86e-06
DVD	disco digital	2.51e-05	2.87e-05
objectivo	alvo	2.24e-05	6.92e-05
escalada	subida	8.91e-06	1e-05
membros	filiados	0.000166	1.51e-06
worm	verme	5.25e-07	3.16e-06
copyright	direito autoral	3.89e-06	3.59e-06
freqüentemente	repetidamente	6.46e-06	5.5e-06
vitrine	montra	2.34e-06	3.31e-07
smog	fumo	2.14e-07	1.15e-05
rampa	ladeira	3.89e-06	3.09e-06
manobra	operação	8.91e-06	9.12e-05
core	central	6.92e-06	0.000148
egoísta	autocentrado	7.24e-06	1.82e-08
outsourcing	externalização	2.09e-07	2.95e-08
plotar	planear	6.92e-08	2.19e-06
login	conexão	2.82e-06	3.55e-05
menu	cardápio	5.01e-06	3.02e-06
laser	raio	9.33e-06	4.79e-05
Tipping point	ponto de viragem	2.39e-08	1.54e-06
trem	caminho	4.17e-05	0.000174
apetite	desfastio	6.76e-06	0.0
AIDS	SIDA	1.58e-05	2.88e-06
SMS	electrónicas	2.24e-05	6.46e-07
microchip	microship	4.07e-07	0.0
testes	provas	3.8e-05	6.92e-05
rating	classificaçãos	3.31e-06	0.0
stand by	suporte	7.02e-06	3.16e-05
mister	senhor	3.47e-06	0.000191
blackout	apagão	1.48e-06	2.63e-06
cineasta	cineaste	1.05e-05	0.0
top	topo	5.01e-05	3.8e-05
champanhe	champagne	2.95e-06	2.82e-06
consistentes	arraigados	2.88e-06	9.12e-08
jogging	corrida lenta	2.45e-07	1.09e-05
pop-up	temporários	1.97e-05	3.39e-06
monitor	ecrã	9.77e-06	5.13e-06
pull	puxão	1.12e-06	7.24e-07
generosos	dadivosos	1.55e-06	0.0
site	pagina	0.000309	6.92e-06
alijar	aljar	3.8e-08	0.0
cosmopolita	comsopolita	1.55e-06	0.0
download	descarregar	2.4e-05	3.72e-06
hardware	ferragem	8.51e-06	1.12e-07
smartphone	telemóvel	2.88e-06	1.41e-05
jeans	calça de ganga	7.24e-06	9.15e-07
hotel	hospedaria	7.76e-05	6.76e-07
marketing	comercialização	2.51e-05	5.89e-06
console	consola	5.62e-06	1.86e-06
sexy	sensual	1.74e-05	7.94e-06
CEO	diretor executivo	7.76e-06	3.12e-05
mousepad	tapete de rato	8.71e-08	5.91e-06
cupcake	bolinho	1.26e-06	3.72e-06
divã	v	7.94e-07	9.77e-05
fast-food	comida rapida	4.56e-06	5.11e-07
canvas	tela	5.25e-07	4.9e-05
freestyle	estilo livre	1.07e-06	6.5e-05
estupefacto	pasmado	1.66e-07	1.45e-07
brilhar	brilhas	6.61e-06	3.47e-08
closet	armário	1.45e-06	1.15e-05
pedante	em curso	3.09e-07	0.000114
lingerie	roupa de baixo	4.27e-06	4.85e-05
multifacetado	plurifacetado	5.13e-07	0.0
post	posto	7.76e-05	5.62e-05
defrontar	deparar	9.33e-07	2.19e-06
jingle	tilintar	1.55e-06	1.12e-07
