					
					
Was vom vorherigen System noch bliebe, ist der <N1>UN-Sicherheitsrat</N1> als Schwurgericht am Anfang.	What we have extant right now, at the beginning of this system, is the U.N. Security Council as a grand jury.				
TRUE					
					
Jungs mit <L1>losen</L1> Abzugsfingern hierhin;	Trigger-pullers go this way.	lösen klären aus der Welt schaffen (Missstand) abstellen ins Reine bringen (Problem) bewältigen Kuh vom Eis holen (Problem) beseitigen abhelfen (Fehler) ausmerzen geradebiegen in Ordnung bringen Abhilfe schaffen bereinigen (Mangel) beheben | trennen lösen losmachen locker machen lockern | lösen Schutz aufheben entsperren entsichern | loshaken losschnallen gehen lassen lösen abschnallen | abtrennen lösen			
Jungs mit <N1>lockeren</N1> Abzugsfingern hierhin;	Trigger-pullers go this way.				
TRUE					
					
Was die <L1>CIA</L1> eigentlich sein sollte, kommt dorthin: analytisch und auf offene Quellen konzentriert.	What should be the ClA, open, analytical, open source should come over here.	CIA Central Intelligence Agency			
Was die <N1>CIA</N1> eigentlich sein sollte, kommt dorthin: analytisch und auf offene Quellen konzentriert.	What should be the ClA, open, analytical, open source should come over here.				
TRUE					
					
Außerdem wurden gekühlte Lebensmittel hinter geschlossenen Türen mit <L1>LED-Beleuchtung</L1> gelagert.	And, third, they put the refrigerated goods behind closed doors with LED lighting.				
Außerdem wurden gekühlte Lebensmittel hinter geschlossenen Türen mit <N1>LED-Beleuchtung</N1> gelagert.	And, third, they put the refrigerated goods behind closed doors with LED lighting.				
TRUE					
					
Das heißt, wir können die Moleküle in der Kraftstoff-Kette exakt <L1>manipulieren</L1> und sie während des Produktionsprozesses optimieren.	That means we can precisely engineer the molecules in the fuel chain and optimize them along the way.	vertuschen zudecken verdecken verschleiern verheimlichen verschweigen in die Irre führen etwas unter den Teppich kehren manipulieren Nebelkerzen werfen jemandem Sand in die Augen streuen | beherrschen verändern beeinflussen lenken manipulieren steuern | frisieren verfälschen manipulieren klittern fälschen faken schönen | etwas vorgeben vortäuschen einseifen manipulieren Nebelkerzen werfen so tun als ob einnebeln auftischen Floh ins Ohr setzen Bären aufbinden suggerieren (jemanden von etwas) zu überzeugen versuchen vormachen hinwegtäuschen über einreden Köpfe vernebeln (jemanden etwas) glauben machen jemandem Sand in die Augen streuen weismachen Augenwischerei betreiben einflüstern			
Das heißt, wir können die Moleküle in der Kraftstoff-Kette exakt <N1>anpassen</N1> und sie während des Produktionsprozesses optimieren.	That means we can precisely engineer the molecules in the fuel chain and optimize them along the way.				
TRUE					
					
Sie <L1>charakterisieren</L1> die spärliche Abhängigkeit, welche bei vielen lesbaren Problemen existiert, wie in der Robotertechnik und beim computerunterstützten Sehen usw.	It really characterizes the sparse dependence that exists in many readable problems like in robotics and computer vision and filtering and diagnostics and so on.	auszeichnen kennzeichnen charakterisieren jemandem zukommen jemandem eigen sein | beschreiben kennzeichnen charakterisieren			
Sie <N1>kennzeichnen</N1> die spärliche Abhängigkeit, welche bei vielen lesbaren Problemen existiert, wie in der Robotertechnik und beim computerunterstützten Sehen usw.	It really characterizes the sparse dependence that exists in many readable problems like in robotics and computer vision and filtering and diagnostics and so on.				
TRUE					
					
-Wir <L1>relaxen</L1> und haben Spaß.	- relax, enjoy ourselves. - Okay. Deal with that shit when you get home.	erholen ausspannen pausieren entspannen ausruhen verschnaufen in Pause sein rasten Pause machen sich ausrasten Rast machen Pause einlegen Pause haben relaxen abspannen durchatmen			
-Wir <N1>spannen aus</N1> und haben Spaß.	- relax, enjoy ourselves. - Okay. Deal with that shit when you get home.				
TRUE					
					
Deine Söhne - wenn sie <L1>farmen</L1> müssten, wie du es gemacht hast - denkst du, sie würden es tun?	Your sons, if they had to farm like you did, do you think they would do it now?				
Deine Söhne - wenn sie <N1>als Bäuer arbeiten</N1> müssten, wie du es gemacht hast - denkst du, sie würden es tun?	Your sons, if they had to farm like you did, do you think they would do it now?				
TRUE					
					
Die ersten beiden <L1>checken</L1> die Lage Chevchenko bleibt zurück!	Advance party is clearing, Chevchenko is hanging back.	checken austesten abchecken ausprobieren antesten herumexperimentieren | beaufsichtigen überwachen aufpassen im Visier haben nachhalten beobachten checken kontrollieren im Visier behalten im Blick haben im Sichtfeld haben | aufnehmen erschließen durchsehen fassen checken erfassen blicken verstehen der Groschen fällt dahintersteigen durchblicken klar sehen hinter etwas steigen durchschauen raffen bewusst werden durchsteigen kapieren jemandem eingehen schnallen überreißen peilen Klick machen begreifen spannen verarbeiten rallen			
Die ersten beiden <N1>überprüfen</N1> die Lage Chevchenko bleibt zurück!	Advance party is clearing, Chevchenko is hanging back.				
TRUE					
					
Anstatt Gewalt zu benutzen, wird Veronica total kreativ und <L1>clever</L1> mit der	Instead of using violence Veronica gets really creative and clever with the way that she solves her cases.	pfiffig clever smart | tückisch heimtückisch pfiffig listig clever gerissen hinterlistig schlau verschlagen durchtrieben | originell geschickt einfallsreich erfinderisch findig pfiffig clever schlau gescheit raffiniert gewieft aufgeweckt gefitzt ausgeschlafen auf Draht ausgebufft auf Zack helle plietsch gewitzt jenisch alert			
Anstatt Gewalt zu benutzen, wird Veronica total kreativ und <N1>pfiffig</N1> mit der	Instead of using violence Veronica gets really creative and clever with the way that she solves her cases.				
TRUE					
					
Heute Abend hat die <L1>NATO</L1> mit Luftschlägen gegen militärische Ziele in Jugoslawien begonnen.	Tonight started the NATO air strikes against military targets in Yugoslavia.	North Atlantic Treaty Organization Atlantisches Bündnis NATO			
Heute Abend hat die <N1>NATO</N1> mit Luftschlägen gegen militärische Ziele in Jugoslawien begonnen.	Tonight started the NATO air strikes against military targets in Yugoslavia.				
TRUE					
					
Die OSZE, Organisation für Sicherheit und Zusammenarbeit in Europa, müsste davon doch gewusst haben. Denn ihre Beobachter hatten <L1>penibel</L1> die Vorkommnisse im Kosovo gemeldet.	But the OSCE, the Organization for Security and Cooperation in Europe, must have known, because their observers have meticulously reported the events in Kosovo.	kleinlich kleinkariert peinlich genau akribisch minuziös penibel minutiös detailversessen detailbesessen überpenibel pedantisch päpstlicher als der Papst hyperkorrekt übergenau buchhalterisch perfektionistisch pingelig detailverliebt | genau sorgfältig gewissenhaft bis ins letzte Detail akkurat aufs Sorgfältigste peinlich genau aufs Gewissenhafteste akribisch fein säuberlich korrekt mit äußerster Sorgfalt aufs Genaueste skrupulös minuziös sehr genau penibel minutiös bis zur letzten Kleinigkeit			
Die OSZE, Organisation für Sicherheit und Zusammenarbeit in Europa, müsste davon doch gewusst haben. Denn ihre Beobachter hatten <N1>kleinlich</N1> die Vorkommnisse im Kosovo gemeldet.	But the OSCE, the Organization for Security and Cooperation in Europe, must have known, because their observers have meticulously reported the events in Kosovo.				
TRUE					
					
Und in ein <L1>top-secret</L1> Computer System der Regierung einzubrechen und Dateien zu kopieren?	Breaking into top-secret government computer systems and copying files?				
Und in ein <N1>geheimes</N1> Computer System der Regierung einzubrechen und Dateien zu kopieren?	Breaking into top-secret government computer systems and copying files?				
TRUE					
					
TOR wurde von der Navy konstruiert, damit sich ihre Informanten <L1>einloggen</L1> konnten und ihnen geheime Informationen von einem Land geben konnten, in dem sie nicht sein durften.	TOR was designed by the Navy so their informants could login and give them secret information from a country they're not supposed to be in.				
TOR wurde von der Navy konstruiert, damit sich ihre Informanten <N1>einloggen</N1> konnten und ihnen geheime Informationen von einem Land geben konnten, in dem sie nicht sein durften.	TOR was designed by the Navy so their informants could login and give them secret information from a country they're not supposed to be in.				
TRUE					
					
Stört es Dich, dass die <L1>NSA</L1> alles überwacht was Du online machst?	Does it bother you that the NSA monitors everything that you do online?				
Stört es Dich, dass die <N1>NSA</N1> alles überwacht was Du online machst?	Does it bother you that the NSA monitors everything that you do online?				
TRUE					
					
Sie <L1>kidnappen</L1> Menschen.	They kidnap people.	entführen kidnappen verschleppen			
Sie <N1>entführen</N1> Menschen.	They kidnap people.				
TRUE					
					
Stellen wir uns die Leitung einer Fabrik vor, wo sie diese Arbeiter haben, von denen einige einfach Mist fabrizieren und das Management kriegt gesagt: Hey, sie dürfen nur einmal im Jahr hier runter kommen, aber sie müssen uns bescheid geben, weil wir sie vielleicht <L1>austricksen</L1> und versuchen, gute Arbeit für den kleinen Augenblick zu machen.	So imagine running a factory where you've got these workers, some of them just making crap and the management is told,  Hey, you can only come down here once a year, but you need to let us know, because we might actually fool you, and try and do a good job in that one brief moment.	reinlegen austricksen übervorteilen überlisten			
Stellen wir uns die Leitung einer Fabrik vor, wo sie diese Arbeiter haben, von denen einige einfach Mist fabrizieren und das Management kriegt gesagt: Hey, sie dürfen nur einmal im Jahr hier runter kommen, aber sie müssen uns bescheid geben, weil wir sie vielleicht <N1>überlisten</N1> und versuchen, gute Arbeit für den kleinen Augenblick zu machen.	So imagine running a factory where you've got these workers, some of them just making crap and the management is told,  Hey, you can only come down here once a year, but you need to let us know, because we might actually fool you, and try and do a good job in that one brief moment.				
TRUE					
					
<L1>UNICEF</L1> berichtet, dass 2011 6,9 Millionen Kinder unter fünf Jahren durch vermeidbare und Armut bedingte Krankheiten starben.	look at this. UNlCEF reports that in 2011, 6.9 million children under five died from preventable, poverty-related diseases.	Kinderhilfswerk der Vereinten Nationen Weltkinderhilfswerk UNICEF			
<N1>UNICEF</N1> berichtet, dass 2011 6,9 Millionen Kinder unter fünf Jahren durch vermeidbare und Armut bedingte Krankheiten starben.	look at this. UNlCEF reports that in 2011, 6.9 million children under five died from preventable, poverty-related diseases.				
TRUE					
					
Und die Organisation bringt Menschen verschiedener Generationen zusammen, wie Holly Morgan, eine Studentin im Grundstudium, die sich verpflichtet hat, 10 % des kleinen Einkommens, das sie hat, abzugeben und hier rechts Ada Wan, die direkt für Arme gearbeitet hat, jetzt aber nach Yale gegangen ist, um einen <L1>MBA</L1> zu machen, um mehr geben zu können.	And the organization draws together people of different generations, like Holly Morgan, who's an undergraduate, who's pledged to give 10 percent of the little amount that she has, and on the right, Ada Wan, who has worked directly for the poor, but has now gone to Yale to do an MBA to have more to give.	MBA Master Of Business Administration			
Und die Organisation bringt Menschen verschiedener Generationen zusammen, wie Holly Morgan, eine Studentin im Grundstudium, die sich verpflichtet hat, 10 % des kleinen Einkommens, das sie hat, abzugeben und hier rechts Ada Wan, die direkt für Arme gearbeitet hat, jetzt aber nach Yale gegangen ist, um einen <N1>MBA</N1> zu machen, um mehr geben zu können.	And the organization draws together people of different generations, like Holly Morgan, who's an undergraduate, who's pledged to give 10 percent of the little amount that she has, and on the right, Ada Wan, who has worked directly for the poor, but has now gone to Yale to do an MBA to have more to give.				
TRUE					
					
Dann <L1>tippen</L1> Sie einfach pharmacy Chicago oder die Postleitzahl von Chicago ein.	You type  pharmacy Chicago,  or the zip code.	spielen tippen wetten zocken auf etwas setzen | tippen Maschine schreiben | eingeben hacken tippen (auf einer Tastatur) schreiben			
Dann <N1>tippen</N1> Sie einfach pharmacy Chicago oder die Postleitzahl von Chicago ein.	You type  pharmacy Chicago,  or the zip code.				
TRUE					
					
Das ist das Schaltnetzteil für den <L1>DVD</L1> Player.	So this is our Switch Mode Power Supply for the DVD player.	Digital Versatile Disc DVD			
Das ist das Schaltnetzteil für den <N1>DVD</N1> Player.	So this is our Switch Mode Power Supply for the DVD player.				
TRUE					
					
Gemeinde Ich werde das Auto auf dem Hügel <L1>parken</L1> dort drüben und halten Sie ein Auge auf dieses Haus mit dem Rat sagte dieser Affe sollte eigentlich stecken Ich kann sehen, das Haus und die meisten der Kleinkind wird bis beiseite	looking for told the constable two people i think that they're sometime this afternoon the custom of silence allow hole about it was a little too quick when we got away so effective in that house easter like how the parking lot in vegas an overpass a cop rachna backing out there because you made a break right we'll never get them skis salamander but ticket we shall doing surely won't aol about her mac yet bigot aapan free isaac unjustified donate had begun placed are suffering place upside-down dot is that a lot donatelli still myself gentlemen someday i'm gonna stick up ten and one of the stuff head out that my have you believe damages and just a moment chair accountants will give us the concluding part of our program remember the old iron bridge usa span the river in your hometown and the sign printed on the bridge read by a dollars feinberg driving faster than a wallop how times have changed nowadays we say april bradley cracked his spine or any kind of driving fast also about friends as putting it mildly the rest of the story of the rio grande the crack is the gasoline that goes in the time to the cause the crackdown the enemies of society and catch them not only does this by normal if you will power more police cars and more fire engines and differences in other life-and-death automotive equipment wherever it is sold in any other brand but we'll run decrypted the gasoline upon which preponderance of california state and federal government official depend to speed their emergency cars on the air waves more swiftly surely and economic are you one of the tens of thousands of motorists benefiting by this brief gasoline if not be up to date if rick it will cost us in this movie long-run got rio grande a cracked and enjoy the police car performance of this the most highly-acclaimed gasoline in the west annul sheriff champs recaptured man was howard l you have not been movement glycol caramel love his type eternal when cornered brought to my office not only confessed his california activities to me what bragged about his many criminal escapades he was tried separately for all his crimes committed in southern california now serving six separate sentences and also present is is another life of crime of those failed to pay thank you for your campus managers on the corner all cars national guard again to go against two hundred billion and regarding haldeman kidnapping bed his vision of investing national blooming dan the reader patrick glynn sleeping at night ovey all part of a copywriter program created by rio grande valley was unwinnable cardinal garden road getting two hundred morning deep blue and and sunset you know him mezzo windmill really are a few days and we don't celebrate the one hundred and thick effective anniversary of the signing of the declaration of independence and you know prem varma famous wait longer before is to visit some section of this great country of ours never seen before reforms of accident and the mother happen if the being one of these can be avoided by couple driving another bike up when he was a fire working on the other by giving you a moment of reflection in the was thirty real new motorola this great lubricant manufactured in the country's largest refinery and so may that it cannot break down under the pressure published during hot weather friend if you've been experimenting with wishy washy oiled up to remove a dollop of these properties and declare your independence right now and before you head up miniclip roll into the red and white male member station in your neighborhood and declare your allegiance jewelry aloo the newest standby miserable royal in the last the story really here tonight has been taken from the file of the los angeles police department we have therefore us chief of police gameday davis to open our program all the people who come to hollywood break into the movie is wouldn't there'd be a lot more happen is all around it has always been a mystery to me how anyone in his right mind will allow himself to be sold so completely by spurious producer that he will fight with his hard-earned money and they have a whole that he will someday be a big shot in the movies one of the most constantly recurring problems the police have to deal with is that of some unsuspecting person	parkieren parken stehenbleiben abstellen			
Gemeinde Ich werde das Auto auf dem Hügel <N1>abstellen</N1> dort drüben und halten Sie ein Auge auf dieses Haus mit dem Rat sagte dieser Affe sollte eigentlich stecken Ich kann sehen, das Haus und die meisten der Kleinkind wird bis beiseite	looking for told the constable two people i think that they're sometime this afternoon the custom of silence allow hole about it was a little too quick when we got away so effective in that house easter like how the parking lot in vegas an overpass a cop rachna backing out there because you made a break right we'll never get them skis salamander but ticket we shall doing surely won't aol about her mac yet bigot aapan free isaac unjustified donate had begun placed are suffering place upside-down dot is that a lot donatelli still myself gentlemen someday i'm gonna stick up ten and one of the stuff head out that my have you believe damages and just a moment chair accountants will give us the concluding part of our program remember the old iron bridge usa span the river in your hometown and the sign printed on the bridge read by a dollars feinberg driving faster than a wallop how times have changed nowadays we say april bradley cracked his spine or any kind of driving fast also about friends as putting it mildly the rest of the story of the rio grande the crack is the gasoline that goes in the time to the cause the crackdown the enemies of society and catch them not only does this by normal if you will power more police cars and more fire engines and differences in other life-and-death automotive equipment wherever it is sold in any other brand but we'll run decrypted the gasoline upon which preponderance of california state and federal government official depend to speed their emergency cars on the air waves more swiftly surely and economic are you one of the tens of thousands of motorists benefiting by this brief gasoline if not be up to date if rick it will cost us in this movie long-run got rio grande a cracked and enjoy the police car performance of this the most highly-acclaimed gasoline in the west annul sheriff champs recaptured man was howard l you have not been movement glycol caramel love his type eternal when cornered brought to my office not only confessed his california activities to me what bragged about his many criminal escapades he was tried separately for all his crimes committed in southern california now serving six separate sentences and also present is is another life of crime of those failed to pay thank you for your campus managers on the corner all cars national guard again to go against two hundred billion and regarding haldeman kidnapping bed his vision of investing national blooming dan the reader patrick glynn sleeping at night ovey all part of a copywriter program created by rio grande valley was unwinnable cardinal garden road getting two hundred morning deep blue and and sunset you know him mezzo windmill really are a few days and we don't celebrate the one hundred and thick effective anniversary of the signing of the declaration of independence and you know prem varma famous wait longer before is to visit some section of this great country of ours never seen before reforms of accident and the mother happen if the being one of these can be avoided by couple driving another bike up when he was a fire working on the other by giving you a moment of reflection in the was thirty real new motorola this great lubricant manufactured in the country's largest refinery and so may that it cannot break down under the pressure published during hot weather friend if you've been experimenting with wishy washy oiled up to remove a dollop of these properties and declare your independence right now and before you head up miniclip roll into the red and white male member station in your neighborhood and declare your allegiance jewelry aloo the newest standby miserable royal in the last the story really here tonight has been taken from the file of the los angeles police department we have therefore us chief of police gameday davis to open our program all the people who come to hollywood break into the movie is wouldn't there'd be a lot more happen is all around it has always been a mystery to me how anyone in his right mind will allow himself to be sold so completely by spurious producer that he will fight with his hard-earned money and they have a whole that he will someday be a big shot in the movies one of the most constantly recurring problems the police have to deal with is that of some unsuspecting person				
TRUE					
					
Der Chef hat Schwierigkeiten mit dem Hören, so hat der Arbeitnehmer zu <L1>intensivieren</L1> ganz in seiner Nähe.	The boss has trouble hearing, so the employee has to step up quite close to him.	stützen stärken intensivieren ankurbeln verstärken untermauern vertiefen			
Der Chef hat Schwierigkeiten mit dem Hören, so hat der Arbeitnehmer zu <N1>verstärken</N1> ganz in seiner Nähe.	The boss has trouble hearing, so the employee has to step up quite close to him.				
TRUE					
					
Und selbst wenn er den Zug einholte, gab es keine Vermeidung eines <L1>Blow-up</L1> mit dem Chef, weil die Firma Laufbursche wäre für den 5.00 Zug gewartet habe und berichtet die Nachricht von seiner Abwesenheit vor langer Zeit.	And even if he caught the train, there was no avoiding a blow-up with the boss, because the firm's errand boy would've waited for the five o'clock train and reported the news of his absence long ago.				
Und selbst wenn er den Zug einholte, gab es keine Vermeidung eines <N1></N1> mit dem Chef, weil die Firma Laufbursche wäre für den 5.00 Zug gewartet habe und berichtet die Nachricht von seiner Abwesenheit vor langer Zeit.	And even if he caught the train, there was no avoiding a blow-up with the boss, because the firm's errand boy would've waited for the five o'clock train and reported the news of his absence long ago.		bad grammar		
FALSE					
					
<L1>Take it easy</L1> auf meine Eltern!	Take it easy on my parents!				
<N1>Take it easy</N1> auf meine Eltern!	Take it easy on my parents!				
TRUE					
					
Mit einem halb bewußtlos drehen und nicht ohne eine leichte Scham eilte er unter der Couch, wo trotz der Tatsache, dass sein Rücken ein wenig eng war und er konnte nicht mehr sein Haupt erheben, fühlte er sich sehr <L1>komfortabel</L1> und bedauerte nur, daß sein Körper zu breit war, um ganz fit unter es.	With a half unconscious turn and not without a slight shame he scurried under the couch, where, in spite of the fact that his back was a little cramped and he could no longer lift up his head, he felt very comfortable and was sorry only that his body was too wide to fit completely under it.	luxuriös komfortabel feudal | bequem lässig behaglich komfortabel			
Mit einem halb bewußtlos drehen und nicht ohne eine leichte Scham eilte er unter der Couch, wo trotz der Tatsache, dass sein Rücken ein wenig eng war und er konnte nicht mehr sein Haupt erheben, fühlte er sich sehr <N1></N1> und bedauerte nur, daß sein Körper zu breit war, um ganz fit unter es.	With a half unconscious turn and not without a slight shame he scurried under the couch, where, in spite of the fact that his back was a little cramped and he could no longer lift up his head, he felt very comfortable and was sorry only that his body was too wide to fit completely under it.		bad grammar		
FALSE					
					
Ohne zu sagen, dass es <L1>originell</L1> sei, es ist einfach die: 2 mal 10 --Ich schreibe gerade klein-- plus minus 3 mal 12	Or without saying it that fancy, it's just this: it's 2 times 10, so 2-- I'm going to write small-- times 10, plus minus 3 times 12.	originell eigenartig eigen ausgefallen eigentümlich idiosynkratisch besonders | originell ingeniös ideenreich einfallsreich erfinderisch fantasiebegabt phantasiebegabt phantasievoll innovativ gestalterisch kreativ fantasievoll schöpferisch erfindungsreich | originell vigilant mit Witz findig geistreich blitzgescheit witzig pfiffig | originell geschickt einfallsreich erfinderisch findig pfiffig clever schlau gescheit raffiniert gewieft aufgeweckt gefitzt ausgeschlafen auf Draht ausgebufft auf Zack helle plietsch gewitzt jenisch alert | originell neuartig innovativ frisch neu entwickelt nie dagewesen neu auf dem Markt der letzte Schrei neu entstanden noch nicht dagewesen			
Ohne zu sagen, dass es <N1></N1> sei, es ist einfach die: 2 mal 10 --Ich schreibe gerade klein-- plus minus 3 mal 12	Or without saying it that fancy, it's just this: it's 2 times 10, so 2-- I'm going to write small-- times 10, plus minus 3 times 12.		bad grammar		
FALSE					
					
Am 3. Maerz 2015 war Amerika <L1>bankrott</L1>	Title: America declares bankruptcy March 3rd 2016	blank bankrott zahlungsunfähig pleite insolvent finanzschwach mittellos illiquide (finanziell) am Ende ohne Geld abgebrannt | Pleite Insolvenz Zahlungseinstellung Konkursfall Ruin Illiquidität Konkurs Zahlungsunfähigkeit Bankrottfall Bankrott | in Konkurs bankrott illiquide zahlungsunfähig pleite insolvent			
Am 3. Maerz 2015 war Amerika <N1>pleite</N1>	Title: America declares bankruptcy March 3rd 2016				
TRUE					
					
Nun, wir <L1>riskieren</L1> ziemlich viel.	Now, we anted up pretty good.	gefährden aufs Spiel setzen riskieren			
Nun, wir <N1>setzen aufs Spiel</N1> ziemlich viel.	Now, we anted up pretty good.				
TRUE					
					
Auch auf diesem Event <L1>twittern</L1> dutzende von Leuten und tausende verfolgen ihre Tweeds da sie wissen möchten wie es ist hier zu sein und was hier geschieht.	At this event, dozens of people here are Twittering and thousands of people around the world are following along because they want to know what it feels like to be here and what's happening.	zwitschern tweeten sich Twitter-Nachrichten schicken twittern			
Auch auf diesem Event <N1>twittern</N1> dutzende von Leuten und tausende verfolgen ihre Tweeds da sie wissen möchten wie es ist hier zu sein und was hier geschieht.	At this event, dozens of people here are Twittering and thousands of people around the world are following along because they want to know what it feels like to be here and what's happening.				
TRUE					
					
Sie hat nie erinnerte sich <L1>familiär</L1> etwas anderes als die dunklen Gesichter ihrer Ayah und die anderen einheimischen Dienern, und als sie immer gehorchte ihr und gab ihr ihren eigenen Weg in alles, da der Mem Sahib würde böse sein, wenn sie von ihrem Schreien gestört wurde, von der Zeit war sie sechs Jahre alt war sie als tyrannisch und egoistisch ein kleines Schwein als jemals gelebt hat.	She never remembered seeing familiarly anything but the dark faces of her Ayah and the other native servants, and as they always obeyed her and gave her her own way in everything, because the Mem Sahib would be angry if she was disturbed by her crying, by the time she was six years old she was as tyrannical and selfish a little pig as ever lived.	vertraut bekannt familiär traut			
Sie hat nie erinnerte sich <N1></N1> etwas anderes als die dunklen Gesichter ihrer Ayah und die anderen einheimischen Dienern, und als sie immer gehorchte ihr und gab ihr ihren eigenen Weg in alles, da der Mem Sahib würde böse sein, wenn sie von ihrem Schreien gestört wurde, von der Zeit war sie sechs Jahre alt war sie als tyrannisch und egoistisch ein kleines Schwein als jemals gelebt hat.	She never remembered seeing familiarly anything but the dark faces of her Ayah and the other native servants, and as they always obeyed her and gave her her own way in everything, because the Mem Sahib would be angry if she was disturbed by her crying, by the time she was six years old she was as tyrannical and selfish a little pig as ever lived.		bad grammar		
FALSE					
					
Dann gehe ich nach Hause ein <L1>clean</L1> up für Mutter ein gib ihr einen Tag Ruhe.	Then I go home an' clean up for mother an' give her a day's rest.				
Dann gehe ich nach Hause ein <N1></N1> up für Mutter ein gib ihr einen Tag Ruhe.	Then I go home an' clean up for mother an' give her a day's rest.		bad grammar		
FALSE					
					
Jeden Morgen wachte sie in ihrem tapestried Zimmer und fand Martha knien auf dem Herd Gebäude ihr Feuer; jeden Morgen aß ihr Frühstück in den Kindergarten, die hatte nichts <L1>amüsant</L1> in sie, und nach jedem Frühstück schaute sie aus dem Fenster hinüber zu den großen Moor, das schien verteilt auf allen Seiten und klettern in den Himmel, und nachdem sie eine Weile starrte sie erkannte, dass wenn sie nicht gehen sie müsste Aufenthalt in und nichts tun - und so ging sie hinaus.	Every morning she awoke in her tapestried room and found Martha kneeling upon the hearth building her fire; every morning she ate her breakfast in the nursery which had nothing amusing in it; and after each breakfast she gazed out of the window across to the huge moor which seemed to spread out on all sides and climb up to the sky, and after she had stared for a while she realized that if she did not go out she would have to stay in and do nothing--and so she went out.	komisch lustig scherzhaft witzig urkomisch zum Schießen belustigend brüllend komisch rasend komisch zum Kaputtlachen grobhumorig zum Schreien schreiend komisch humorig äußerst komisch ulkig spaßig amüsant zum Totlachen | amüsant vergnüglich kurzweilig			
Jeden Morgen wachte sie in ihrem tapestried Zimmer und fand Martha knien auf dem Herd Gebäude ihr Feuer; jeden Morgen aß ihr Frühstück in den Kindergarten, die hatte nichts <N1></N1> in sie, und nach jedem Frühstück schaute sie aus dem Fenster hinüber zu den großen Moor, das schien verteilt auf allen Seiten und klettern in den Himmel, und nachdem sie eine Weile starrte sie erkannte, dass wenn sie nicht gehen sie müsste Aufenthalt in und nichts tun - und so ging sie hinaus.	Every morning she awoke in her tapestried room and found Martha kneeling upon the hearth building her fire; every morning she ate her breakfast in the nursery which had nothing amusing in it; and after each breakfast she gazed out of the window across to the huge moor which seemed to spread out on all sides and climb up to the sky, and after she had stared for a while she realized that if she did not go out she would have to stay in and do nothing--and so she went out.		bad grammar		
FALSE					
					
Und hier ist die grundsätzliche Idee, dass Migefühl zu guten Taten für Menschen führt, die sich dafür <L1>revanchieren</L1> werden.	And there, the basic idea is that compassion leads you to do good things for people who then will return the favor.				
Und hier ist die grundsätzliche Idee, dass Migefühl zu guten Taten für Menschen führt, die sich dafür <N1>erkenntlich zeigen</N1> werden.	And there, the basic idea is that compassion leads you to do good things for people who then will return the favor.				
TRUE					
					
Zusätzlich zu ihrem Überlebenskampf müssen die Tribute also <L1>performen</L1> und schauspielern, um Mitgefühl und Geschenke von ihren Sponsoren zu bekommen.	So in addition to trying to survive, the tributes are performing and acting as a way to gain sympathy and gifts from sponsors.	schaffen leisten Leistung erbringen performen			
Zusätzlich zu ihrem Überlebenskampf müssen die Tribute also <N1>Leistung erbringen</N1> und schauspielern, um Mitgefühl und Geschenke von ihren Sponsoren zu bekommen.	So in addition to trying to survive, the tributes are performing and acting as a way to gain sympathy and gifts from sponsors.				
TRUE					
					
Aber das Ziel ist es viel weiter zu gehen und, sehr umfassend, all diese Arten des Wissens zu <L1>demokratisieren</L1> und zu versuchen eine zuverlässige	But the goal is to go much further and, very broadly, to democratize all of this knowledge, and to try and be an authoritative source in all areas.				
Aber das Ziel ist es viel weiter zu gehen und, sehr umfassend, all diese Arten des Wissens zu <N1>demokratisieren</N1> und zu versuchen eine zuverlässige	But the goal is to go much further and, very broadly, to democratize all of this knowledge, and to try and be an authoritative source in all areas.				
TRUE					
					
Lesen Sie mit: die Google-Emails, lesen Sie mit wenn die Leute <L1>chatten</L1> - und SMS kriegen wir auch noch hin.	And as I said, the question on when the Western countries are willing to intervene in such a conflict has to be discussed anew, and we can't solve this question here tonight, that'll be a discourse that will probably take multiple months and years. The question is whether the western countries are not already intervening, but in an inofficial capacity.	chatten ein Chatprogramm benutzen über eine Chat-Platform kommunizieren			
Lesen Sie mit: die Google-Emails, lesen Sie mit wenn die Leute <N1></N1> - und SMS kriegen wir auch noch hin.	And as I said, the question on when the Western countries are willing to intervene in such a conflict has to be discussed anew, and we can't solve this question here tonight, that'll be a discourse that will probably take multiple months and years. The question is whether the western countries are not already intervening, but in an inofficial capacity.		bad grammar		
FALSE					
					
Hier stellen Tausende von Benutzern Musik zur Verfügung, die alle auf ihren Computer <L1>downloaden</L1> können.	Here, thousands of users make music available,which everyone can download to their computer.	laden herunterladen herunterkopieren runterladen downloaden			
Hier stellen Tausende von Benutzern Musik zur Verfügung, die alle auf ihren Computer <N1>herunterladen</N1> können.	Here, thousands of users make music available,which everyone can download to their computer.				
TRUE					
					
