					
					
TRUE					
					
Para substituir a farinha de origem animal nas rações para suínos e aves, pensa-se em primeiro lugar na soja triturada, sendo de considerar, a par disso, também a colza e sementes de <L1>girassol</L1> trituradas, a ervilha forrageira, favas, tremoços, mas também cereais, se bem que nos cereais o teor em proteínas seja relativamente reduzido.	To replace animal meal in feedingstuffs for pigs and poultry, primary consideration will be given to soya meal, then rapeseed and sunflower meal, peas, beans and sweet lupins. Cereals are also taken into account even though the protein content of cereals is relatively low.	girassol helianto heliotrópio tornassol			
Para substituir a farinha de origem animal nas rações para suínos e aves, pensa-se em primeiro lugar na soja triturada, sendo de considerar, a par disso, também a colza e sementes de <N1>girassol</N1> trituradas, a ervilha forrageira, favas, tremoços, mas também cereais, se bem que nos cereais o teor em proteínas seja relativamente reduzido.	To replace animal meal in feedingstuffs for pigs and poultry, primary consideration will be given to soya meal, then rapeseed and sunflower meal, peas, beans and sweet lupins. Cereals are also taken into account even though the protein content of cereals is relatively low.				
TRUE					
					
Porém, isto criaria problemas aos comerciantes, sobretudo às pequenas e médias empresas que, após o fecho dos bancos, por motivos óbvios de segurança, depositam as suas receitas do dia no <L1>cofre</L1> do seu banco.	This would cause problems, however, for business people, especially from small and medium-sized businesses, who, for obvious reasons of security, deposit their day' s takings in the safe-deposit box of their bank after the banks have closed.	caixa-forte cofre			
Porém, isto criaria problemas aos comerciantes, sobretudo às pequenas e médias empresas que, após o fecho dos bancos, por motivos óbvios de segurança, depositam as suas receitas do dia no <N1>cofre</N1> do seu banco.	This would cause problems, however, for business people, especially from small and medium-sized businesses, who, for obvious reasons of security, deposit their day' s takings in the safe-deposit box of their bank after the banks have closed.				
TRUE					
					
Na realidade, a conclusão é que a emenda foi pior do que o <L1>soneto</L1> .	The conclusion is that this proposal is really worse than nothing.				
Na realidade, a conclusão é que a emenda foi pior do que o <N1>soneto</N1> .	The conclusion is that this proposal is really worse than nothing.				
TRUE					
					
E há, evidentemente, mais: quanto a mim, a Macedónia é o centro do <L1>imbróglio</L1> balcânico, uma nação com alguns sinais de irracionalidade, com alguns filobúlgaros, com outros filo-sérvios, com uma grande parte de pessoas que se revêem na República da Macedónia criada por Tito, com uma forte minoria albanesa.	And there is clearly more than that: Macedonia appears to be the centre of the mess in the Balkans. It is a nation with an irrational streak, with some citizens who are pro-Bulgarian, others who are pro-Serbian, with a large section that identifies itself with the Republic of Macedonia established by Tito, and with a large Albanian minority.				
E há, evidentemente, mais: quanto a mim, a Macedónia é o centro do <N1>imbróglio</N1> balcânico, uma nação com alguns sinais de irracionalidade, com alguns filobúlgaros, com outros filo-sérvios, com uma grande parte de pessoas que se revêem na República da Macedónia criada por Tito, com uma forte minoria albanesa.	And there is clearly more than that: Macedonia appears to be the centre of the mess in the Balkans. It is a nation with an irrational streak, with some citizens who are pro-Bulgarian, others who are pro-Serbian, with a large section that identifies itself with the Republic of Macedonia established by Tito, and with a large Albanian minority.				
TRUE					
					
Ao mesmo tempo, o violento confronto entre as guerrilhas albanesas e uma <L1>patrulha</L1> de elite macedónia suscita de novo interrogações sobre a efectividade da presença militar internacional em ambos os lados da fronteira entre a Macedónia e o Kosovo.	At the same time, this violent clash between Albanian guerrilla fighters and a Macedonian elite patrol raises fresh questions concerning the effectiveness of the international military presence on both sides of the Kosovar-Macedonian border.	patrulha patrulhe ronda			
Ao mesmo tempo, o violento confronto entre as guerrilhas albanesas e uma <N1>patrulha</N1> de elite macedónia suscita de novo interrogações sobre a efectividade da presença militar internacional em ambos os lados da fronteira entre a Macedónia e o Kosovo.	At the same time, this violent clash between Albanian guerrilla fighters and a Macedonian elite patrol raises fresh questions concerning the effectiveness of the international military presence on both sides of the Kosovar-Macedonian border.				
TRUE					
					
Mesmo que haja quem esteja disposto a pagar por um aparelho desses - não se trata de uma grande soma, mas aproximadamente do preço de um <L1>PC</L1> - na prática, tal não é possível.	Even if someone is prepared to pay for the equipment - which does not cost a great amount, but costs approximately the same as a PC - it is not practically possible.	Computador Pessoal Computadores pessoais PC computador pessoal microcomputadores			
Mesmo que haja quem esteja disposto a pagar por um aparelho desses - não se trata de uma grande soma, mas aproximadamente do preço de um <N1>calculadora</N1> - na prática, tal não é possível.	Even if someone is prepared to pay for the equipment - which does not cost a great amount, but costs approximately the same as a PC - it is not practically possible.				
TRUE					
					
Pessoalmente, não me parece que com a alteração 7, na qual se propõe que tenhamos um sistema absolutamente universal de microchips em conformidade com a norma ISO, se possa esperar que todos os animais equipados com um <L1>microchip</L1> disponham dessa variedade universal, nas fases iniciais.	I do not personally think that in Amendment No 7 where there is a proposal that we have to have an absolutely universal system of ISO standard microchips, that you can expect all animals fitted with a chip to be of that universal variety in the early stages.	CI chip circuito integrado microchip			
Pessoalmente, não me parece que com a alteração 7, na qual se propõe que tenhamos um sistema absolutamente universal de microchips em conformidade com a norma ISO, se possa esperar que todos os animais equipados com um <N1>microcircuito</N1> disponham dessa variedade universal, nas fases iniciais.	I do not personally think that in Amendment No 7 where there is a proposal that we have to have an absolutely universal system of ISO standard microchips, that you can expect all animals fitted with a chip to be of that universal variety in the early stages.				
TRUE					
					
É verdade que faz <L1>gala</L1> da presença de ministros albaneses, mas não faz o que quer que seja em prol da igualdade colectiva, como acontece na Bélgica e na Suíça.	It does pride itself on the presence of Albanian ministers, but does not ensure collective equality as it is in place in Belgium and Switzerland.	Dândi almofadinha dândi figurino galã janota			
É verdade que faz <N1>gala</N1> da presença de ministros albaneses, mas não faz o que quer que seja em prol da igualdade colectiva, como acontece na Bélgica e na Suíça.	It does pride itself on the presence of Albanian ministers, but does not ensure collective equality as it is in place in Belgium and Switzerland.				
TRUE					
					
O método a seguir deve ser o do <L1>bottom up</L1>: por outras palavras, as decisões políticas devem ser tomadas algures, mas devem ser postas em prática não de cima para baixo, mas sim no terreno.	The method used should be the 'bottom-up' method. In other words, though policy decisions have to be taken somewhere, they have to be implemented, not from the top downwards, but rather at grass-roots level.				
O método a seguir deve ser o de <N1>baixo para cima</N1>: por outras palavras, as decisões políticas devem ser tomadas algures, mas devem ser postas em prática não de cima para baixo, mas sim no terreno.	The method used should be the 'bottom-up' method. In other words, though policy decisions have to be taken somewhere, they have to be implemented, not from the top downwards, but rather at grass-roots level.				
TRUE					
					
Continuo a achar estranho que o <L1>níquel</L1> tenha sido incluído nesta lista e que a nossa abordagem a famílias de produtos químicos tenha injustamente colocado o fluoranteno lado a lado com os outros HPA.	It is still bizarre to me that nickel is included on this list and that our approach to families of chemicals has unfairly targeted fluoranthene alongside the other PAHs.	Niquel níquel			
Continuo a achar estranho que o <N1>níquel</N1> tenha sido incluído nesta lista e que a nossa abordagem a famílias de produtos químicos tenha injustamente colocado o fluoranteno lado a lado com os outros HPA.	It is still bizarre to me that nickel is included on this list and that our approach to families of chemicals has unfairly targeted fluoranthene alongside the other PAHs.				
TRUE					
					
Este facto fez-me ver com alguma <L1>antipatia</L1> as novas tecnologias.	This has made me a little hostile towards new technologies.	antipatia aversão ojeriza quezília ódio			
Este facto fez-me ver com alguma <N1>antipatia</N1> as novas tecnologias.	This has made me a little hostile towards new technologies.				
TRUE					
					
A França e a Espanha registam problemas crescentes de <L1>embriaguez</L1> de adolescentes, associados a rixas, violência, absentismo escolar, roubo e consumo de drogas ilícitas.	France and Spain report growing problems of adolescent drunkenness, associated with fights, violence, truancy, theft and illegal drugs.	bebedeira ebriedade embriaguez			
A França e a Espanha registam problemas crescentes de <N1>embriaguez</N1> de adolescentes, associados a rixas, violência, absentismo escolar, roubo e consumo de drogas ilícitas.	France and Spain report growing problems of adolescent drunkenness, associated with fights, violence, truancy, theft and illegal drugs.				
TRUE					
					
A rotulagem com avisos de precaução - indo até indicações comparativas, por exemplo, de que um copo de <L1>brandy</L1> equivale a três copos de cerveja, que foi o que entendi da alteração da senhora deputada Stihler -, quanto a mim, de pouco serve.	Warnings printed on labels, extending to comparisons such as 'one glass of brandy equals three glasses of beer' , if I understood Mrs Stihler' s amendment correctly, would serve little purpose, in my opinion.	aguardente brandy cachaça conhaque parati pinga			
A rotulagem com avisos de precaução - indo até indicações comparativas, por exemplo, de que um copo de <N1>conhaque</N1> equivale a três copos de cerveja, que foi o que entendi da alteração da senhora deputada Stihler -, quanto a mim, de pouco serve.	Warnings printed on labels, extending to comparisons such as 'one glass of brandy equals three glasses of beer' , if I understood Mrs Stihler' s amendment correctly, would serve little purpose, in my opinion.				
TRUE					
					
Solicito que nos distanciemos de uma <L1>miscigenação</L1> desses três temas extremamente importantes, no presente relatório.	I therefore ask the House to refrain from any attempt to lump these three very important issues together in this report.	hibridização miscigenação			
Solicito que nos distanciemos de uma <N1>miscigenação</N1> desses três temas extremamente importantes, no presente relatório.	I therefore ask the House to refrain from any attempt to lump these three very important issues together in this report.				
TRUE					
					
Temos também de analisar cuidadosamente as restrições sugeridas no que se refere aos locais de competição, pois há uma grande diferença entre um jogo de futebol de noventa minutos, mesmo tendo em conta que há um intervalo a meio do jogo (e muitos clubes proíbem o consumo de álcool nos seus campos, claro), e um jogo de <L1>críquete</L1> que dura o dia todo, com intervalos para o almoço e para o lanche.	We also need to look carefully at the sports grounds restrictions that are suggested, because there is a huge difference between a ninety-minute football match - give or take the half-time break - and many clubs of course ban alcohol in their grounds, and the all-day cricket match with the lunch and tea intervals.	Criquete Críquete críquete			
Temos também de analisar cuidadosamente as restrições sugeridas no que se refere aos locais de competição, pois há uma grande diferença entre um jogo de futebol de noventa minutos, mesmo tendo em conta que há um intervalo a meio do jogo (e muitos clubes proíbem o consumo de álcool nos seus campos, claro), e um jogo de <N1>críquete</N1> que dura o dia todo, com intervalos para o almoço e para o lanche.	We also need to look carefully at the sports grounds restrictions that are suggested, because there is a huge difference between a ninety-minute football match - give or take the half-time break - and many clubs of course ban alcohol in their grounds, and the all-day cricket match with the lunch and tea intervals.				
TRUE					
					
Queria apenas dizer que, imediatamente a seguir às eleições no País Basco, em que a grande maioria do povo basco disse não à violência, este novo atentado, que visa atingir a liberdade de expressão, não pode deixar de nos perturbar e nos <L1>revoltar</L1> profundamente.	I would simply like to say that, on the day after elections were held in the Basque country, in which the great majority of Basque people renounced violence, this latest attack on the freedom of expression has achieved nothing, other than to disgust us and arouse our deep concern.				
Queria apenas dizer que, imediatamente a seguir às eleições no País Basco, em que a grande maioria do povo basco disse não à violência, este novo atentado, que visa atingir a liberdade de expressão, não pode deixar de nos perturbar e nos <N1>revoltar</N1> profundamente.	I would simply like to say that, on the day after elections were held in the Basque country, in which the great majority of Basque people renounced violence, this latest attack on the freedom of expression has achieved nothing, other than to disgust us and arouse our deep concern.				
TRUE					
					
A Comissão está, ainda, a financiar um projecto no Benim que visa reforçar uma <L1>brigada</L1> para a protecção de menores destinada a promover uma aplicação mais eficaz da legislação e a sensibilizar o público para a questão.	The Commission is also financing a project in Benin that aims to strengthen a brigade for the protection of minors to foster more effective implementation of legislation and to raise public awareness on this issue.	Brigada brigada			
A Comissão está, ainda, a financiar um projecto no Benim que visa reforçar uma <N1>brigada</N1> para a protecção de menores destinada a promover uma aplicação mais eficaz da legislação e a sensibilizar o público para a questão.	The Commission is also financing a project in Benin that aims to strengthen a brigade for the protection of minors to foster more effective implementation of legislation and to raise public awareness on this issue.				
TRUE					
					
Quando se está ao leme não se deve <L1>manobrar</L1> de forma abrupta, mas sim ajustar a rota com movimentos curtos, mas muito bem calculados.	At the helm you should not spin the wheel widely from side-to-side, but adjust the course with small, but well-measured turns.				
Quando se está ao leme não se deve <N1>manobrar</N1> de forma abrupta, mas sim ajustar a rota com movimentos curtos, mas muito bem calculados.	At the helm you should not spin the wheel widely from side-to-side, but adjust the course with small, but well-measured turns.				
TRUE					
					
Ora, a revisão desta concepção intervencionista leva-nos a estar de acordo com a Comissão e o sentido estratégico do seu documento Um novo <L1>élan</L1> para as relações entre os Estados Unidos e a União Europeia .	Now that this interventionist approach is being reviewed, we are beginning to agree with the Commission and the strategic direction of its document  New impulse for EU-US Relations  .				
Ora, a revisão desta concepção intervencionista leva-nos a estar de acordo com a Comissão e o sentido estratégico do seu documento Um novo <N1>élan</N1> para as relações entre os Estados Unidos e a União Europeia .	Now that this interventionist approach is being reviewed, we are beginning to agree with the Commission and the strategic direction of its document  New impulse for EU-US Relations  .				
TRUE					
					
Afinámos pelo mesmo <L1>diapasão</L1> e fizemos bons progressos na luta contra as formas graves de criminalidade organizada.	We have acted in concert and made good progress in the fight against serious cross-border crime.				
Afinámos pelo mesmo <N1>diapasão</N1> e fizemos bons progressos na luta contra as formas graves de criminalidade organizada.	We have acted in concert and made good progress in the fight against serious cross-border crime.				
TRUE					
					
Com efeito, de que serve a instituição de estruturas supranacionais, ou por que razão se deverá assegurar coordenações complexas entre diversos países, no sentido de se centralizar determinada investigação, se o magistrado encarregado do <L1>dossiê</L1> não detém os meios de conduzir a sua investigação a bom termo, nem de garantir a condenação das pessoas incriminadas?	So, what use is it to establish supranational structures? Why ensure complex coordination between different countries to centralise an investigation if the judge in charge of the case does not have the resources to complete his investigation or secure conviction of the people charged?		wrong translation		
Com efeito, de que serve a instituição de estruturas supranacionais, ou por que razão se deverá assegurar coordenações complexas entre diversos países, no sentido de se centralizar determinada investigação, se o magistrado encarregado do <N1></N1> não detém os meios de conduzir a sua investigação a bom termo, nem de garantir a condenação das pessoas incriminadas?	So, what use is it to establish supranational structures? Why ensure complex coordination between different countries to centralise an investigation if the judge in charge of the case does not have the resources to complete his investigation or secure conviction of the people charged?				
FALSE					
					
A reivindicação cultural de respeito pela língua e pela cultura tamazight tem igualmente uma forte expressão nesta região, nomeadamente desde a Primavera <L1>berbere</L1> de 1980.	There is also a strong cultural demand in this region for the Amazigh language and culture to be respected, especially since the Berber Spring in 1980.	Línguas berberes Línguas bérberes berbere línguas berberes | Berberes Berbéres Bérberes berbere berberes bérbere			
A reivindicação cultural de respeito pela língua e pela cultura tamazight tem igualmente uma forte expressão nesta região, nomeadamente desde a Primavera <N1>berbere</N1> de 1980.	There is also a strong cultural demand in this region for the Amazigh language and culture to be respected, especially since the Berber Spring in 1980.				
TRUE					
					
A Etiópia é governada por antigos membros da resistência que conservam por vezes uma certa mentalidade de <L1>maquis</L1> e que têm, por assim dizer, alguma dificuldade em partilhar o poder com terceiros.	Ethiopia is being governed by people originating from the resistance movement. At times, they still display characteristics of a certain 'bush' mentality and find it difficult to share power with others, as it were.				
A Etiópia é governada por antigos membros da resistência que conservam por vezes uma certa mentalidade de <N1>maquis</N1> e que têm, por assim dizer, alguma dificuldade em partilhar o poder com terceiros.	Ethiopia is being governed by people originating from the resistance movement. At times, they still display characteristics of a certain 'bush' mentality and find it difficult to share power with others, as it were.				
TRUE					
					
Que tenha este <L1>autocolante</L1> presente quando apresentar as suas propostas e quando as votar junto dos seus parceiros e dos outros membros dos Governos da União.	I hope that you might take this sticker with you when you present your proposals and when you vote on them with your colleagues and the other members of Union governments.				
Que tenha este <N1>autocolante</N1> presente quando apresentar as suas propostas e quando as votar junto dos seus parceiros e dos outros membros dos Governos da União.	I hope that you might take this sticker with you when you present your proposals and when you vote on them with your colleagues and the other members of Union governments.				
TRUE					
					
Senhor Presidente, recordo-me de que numa fase muito precoce, ainda antes de o plano de acção se encontrar em cima da mesa, tivemos uma conversa com a Senhora Comissária em que dissemos que o Sexto Programa de Acção deveria ser um documento sucinto - tipo <L1>panfleto</L1> - com prioridades e <L2>objectivos</L2> bem claros.	Mr President, I remember that at a very early stage, even before the Action Programme was before us, we had a talk with the Commissioner, during which we made it clear that the sixth environment action programme should be a brief document, taking the form of a pamphlet, with clear priorities and objectives.	filipeta panfleto | brochura folheto livreto opúsculo panfleto			
Senhor Presidente, recordo-me de que numa fase muito precoce, ainda antes de o plano de acção se encontrar em cima da mesa, tivemos uma conversa com a Senhora Comissária em que dissemos que o Sexto Programa de Acção deveria ser um documento sucinto - tipo <N1>filipeta</N1> - com prioridades e <N2>alvos</N2> bem claros.	Mr President, I remember that at a very early stage, even before the Action Programme was before us, we had a talk with the Commissioner, during which we made it clear that the sixth environment action programme should be a brief document, taking the form of a pamphlet, with clear priorities and objectives.				
TRUE					
					
Porém, em minha opinião, tudo isso pode ser formulado de forma muito mais objectiva, mais <L1>to the point</L1> e de forma mais precisa.	In my view, however, we could have been more specific, more to the point, and more precise.				
Porém, em minha opinião, tudo isso pode ser formulado de forma muito mais objectiva, mais <N1>direto ao assunto</N1> e de forma mais precisa.	In my view, however, we could have been more specific, more to the point, and more precise.				
TRUE					
					
Além disso, pretendemos que a Comissão, em cooperação com a indústria automóvel, investigue as formas de conceber sistemas de <L1>airbag</L1> mais seguros e fáceis de usar.	We also want the Commission, in partnership with the automotive industry, to develop safer and more user-friendly systems for air bags.				
Além disso, pretendemos que a Comissão, em cooperação com a indústria automóvel, investigue as formas de conceber sistemas de <N1>almofada de ar</N1> mais seguros e fáceis de usar.	We also want the Commission, in partnership with the automotive industry, to develop safer and more user-friendly systems for air bags.				
TRUE					
					
Por vezes pensamos que estamos no <L1>pelotão</L1> da frente. Mas a realidade não é bem essa: há ainda que operar um grande número de mudanças.	We sometimes think that we are in the vanguard, but the truth is far from that and a great deal still needs to change.				
Por vezes pensamos que estamos no <N1>pelotão</N1> da frente. Mas a realidade não é bem essa: há ainda que operar um grande número de mudanças.	We sometimes think that we are in the vanguard, but the truth is far from that and a great deal still needs to change.				
TRUE					
					
No entanto, pense, Senhor Presidente, que foi eleita para o Parlamento italiano e ontem tomou parte na primeira reunião da Câmara dos Deputados, uma apresentadora da televisão italiana, bonita, simpática e famosa, Gabriella Carlucci - que é agora a senhora deputada Gabriella Carlucci - que já se atirou do alto de uma <L1>grua</L1> com um elástico amarrado ao pé.	Yet just think, Mr President, that one of the people elected to the Italian Parliament, who yesterday took part in the first meeting of the Lower House, is an Italian TV presenter, an attractive, pleasant, famous woman, Gabriella Carlucci - who is now Gabriella Carlucci MP - who has jumped off a crane with an elastic cord tied to her feet.	grou grua			
No entanto, pense, Senhor Presidente, que foi eleita para o Parlamento italiano e ontem tomou parte na primeira reunião da Câmara dos Deputados, uma apresentadora da televisão italiana, bonita, simpática e famosa, Gabriella Carlucci - que é agora a senhora deputada Gabriella Carlucci - que já se atirou do alto de uma <N1>grua</N1> com um elástico amarrado ao pé.	Yet just think, Mr President, that one of the people elected to the Italian Parliament, who yesterday took part in the first meeting of the Lower House, is an Italian TV presenter, an attractive, pleasant, famous woman, Gabriella Carlucci - who is now Gabriella Carlucci MP - who has jumped off a crane with an elastic cord tied to her feet.				
TRUE					
					
A questão que está a ser analisada neste momento, a exploração de menores, visível tanto nas sociedades mais evoluídas como nas sociedades menos evoluídas, deve ser abordada quer em termos jurídicos, como agora, quer em termos de <L1>sociologia</L1> geral e de desenvolvimento da sociedade.	The issue we are now dealing with, the exploitation of children, which pervades all societies from the most to the least developed, needs to be dealt with through legislation, as we are now doing, but also in general sociological and societal development terms.	Sociologia sociologia			
A questão que está a ser analisada neste momento, a exploração de menores, visível tanto nas sociedades mais evoluídas como nas sociedades menos evoluídas, deve ser abordada quer em termos jurídicos, como agora, quer em termos de <N1>sociologia</N1> geral e de desenvolvimento da sociedade.	The issue we are now dealing with, the exploitation of children, which pervades all societies from the most to the least developed, needs to be dealt with through legislation, as we are now doing, but also in general sociological and societal development terms.				
TRUE					
					
No caso vertente, tratou-se de procurar averiguar processualmente se poderíamos prestar um apoio adequado, no âmbito de um processo judicial entre as firmas Pernod/Ricard e Bacardi, respectivamente uma <L1>holding</L1> essencialmente cubano-europeia e uma empresa essencialmente americano-europeia.	In the case in question, it is a matter of initiating proceedings to examine whether, in a dispute between Pernod/Ricard and Bacardi, a primarily Euro-Cuban holding and a primarily U.S.-European corporation, the EU is entitled to lend support as it sees fit.	Sociedade gestora de participações sociais holding			
No caso vertente, tratou-se de procurar averiguar processualmente se poderíamos prestar um apoio adequado, no âmbito de um processo judicial entre as firmas Pernod/Ricard e Bacardi, respectivamente uma <N1>detenção</N1> essencialmente cubano-europeia e uma empresa essencialmente americano-europeia.	In the case in question, it is a matter of initiating proceedings to examine whether, in a dispute between Pernod/Ricard and Bacardi, a primarily Euro-Cuban holding and a primarily U.S.-European corporation, the EU is entitled to lend support as it sees fit.				
TRUE					
					
O <L1>milionário</L1> pagará o seu imposto exactamente com a mesma taxa que o mais mal pago.	A billionaire will pay tax at exactly the same rate as an employee earning the lowest income.				
O <N1>milionário</N1> pagará o seu imposto exactamente com a mesma taxa que o mais mal pago.	A billionaire will pay tax at exactly the same rate as an employee earning the lowest income.				
TRUE					
					
A questão dos implantes mamários de <L1>gel</L1> de silicone é uma questão sensível e, como muitos oradores disseram, há muito que este <L2>debate</L2> era necessário.	The issue of silicone gel breast implants is a sensitive one and this debate, as many have said this evening, is long overdue.				
A questão dos implantes mamários de <N1>gel</N1> de silicone é uma questão sensível e, como muitos oradores disseram, há muito que esta <N2>altercação</N2> era necessário.	The issue of silicone gel breast implants is a sensitive one and this debate, as many have said this evening, is long overdue.				
TRUE					
					
A Convenção de 1996 sobre a indemnização dos prejuízos ligados ao transporte marítimo de substâncias nocivas e perigosas, e a de 2000, a chamada Convenção <L1>bunker</L1> , relativa à responsabilidade civil pelos prejuízos ligados à poluição pelos hidrocarbonetos transportados nos porões não são aplicadas, nem sequer ratificadas.	The 1996 conventions on compensation of damage caused by the transport by sea of noxious and hazardous substances and the 2001 convention, known as the Bunker Convention, on civil liability for pollution damage caused by bunker oil, have not been implemented, or indeed ratified.				
A Convenção de 1996 sobre a indemnização dos prejuízos ligados ao transporte marítimo de substâncias nocivas e perigosas, e a de 2000, a chamada Convenção <N1>abrigo</N1> , relativa à responsabilidade civil pelos prejuízos ligados à poluição pelos hidrocarbonetos transportados nos porões não são aplicadas, nem sequer ratificadas.	The 1996 conventions on compensation of damage caused by the transport by sea of noxious and hazardous substances and the 2001 convention, known as the Bunker Convention, on civil liability for pollution damage caused by bunker oil, have not been implemented, or indeed ratified.				
TRUE					
					
Dever-se-á salientar que a crise não se transformou, em momento algum, num <L1>motim</L1> generalizado e que permaneceu essencialmente confinada a operações militares.	It should be emphasised that the crisis did not turn at any time into a widespread mutiny and remained essentially confined to military operations.	Motim motim motinada rebelião revolta sedição			
Dever-se-á salientar que a crise não se transformou, em momento algum, num <N1>motim</N1> generalizado e que permaneceu essencialmente confinada a operações militares.	It should be emphasised that the crisis did not turn at any time into a widespread mutiny and remained essentially confined to military operations.				
TRUE					
					
Não se trata de, parece-me a mim, de <L1>decalcar</L1> os nossos modelos, os nossos conceitos, de condenar irremediavelmente certas atitudes, mas sim de analisar, de compreender, de acompanhar, sem no entanto tolerar o que não for admissível.	It seems to me that we must not impose our own models and concepts and condemn certain attitudes out of hand. We must instead analyse, understand and support without, for all that, tolerating the unacceptable.				
Não se trata de, parece-me a mim, de <N1>decalcar</N1> os nossos modelos, os nossos conceitos, de condenar irremediavelmente certas atitudes, mas sim de analisar, de compreender, de acompanhar, sem no entanto tolerar o que não for admissível.	It seems to me that we must not impose our own models and concepts and condemn certain attitudes out of hand. We must instead analyse, understand and support without, for all that, tolerating the unacceptable.				
TRUE					
					
Ali esteve ele, subserviente, com uma <L1>calota</L1> judaica na cabeça, diante do monumento ao - note-se bem! - fictício Holocausto do povo judaico durante a Segunda Guerra Mundial.	There he stood, humbly, a Jewish yarmulke on his head, in front of the monument to the (fictitious!) holocaust of the Jews.	Calota calota			
Ali esteve ele, subserviente, com uma <N1>calota</N1> judaica na cabeça, diante do monumento ao - note-se bem! - fictício Holocausto do povo judaico durante a Segunda Guerra Mundial.	There he stood, humbly, a Jewish yarmulke on his head, in front of the monument to the (fictitious!) holocaust of the Jews.				
TRUE					
					
As minorias <L1>hindi</L1> e sikh são obrigadas a aplicar uma marca de identificação de cor amarela na sua indumentária.	The Sikh and Hindu minorities will be required to wear a yellow identification sign on their clothes.	Língua Hindi Língua hindi Língua híndi hindi			
As minorias <N1>hindi</N1> e sikh são obrigadas a aplicar uma marca de identificação de cor amarela na sua indumentária.	The Sikh and Hindu minorities will be required to wear a yellow identification sign on their clothes.				
TRUE					
					
Senhor Presidente, para alcançar aqui um consenso e um apoio o mais alargados possível, proponho que procedamos a uma alteração oral que substitua as alterações 2, 3 e 4 e que seja inserida como o nº 5 (bis) novo, com o seguinte texto - espero que me desculpem o meu fraco francês, não sabia que teríamos justamente um presidente <L1>francófono</L1> - :	Mr President, in order to obtain as broad a consensus and as broad an agreement as possible, I would suggest that we introduce an oral addendum to replace Amendments Nos 2, 3 and 4 as a new No 5a which reads as follows - and I trust you will forgive my poor French, I did not know we had a French-speaking president in the chair:				
Senhor Presidente, para alcançar aqui um consenso e um apoio o mais alargados possível, proponho que procedamos a uma alteração oral que substitua as alterações 2, 3 e 4 e que seja inserida como o nº 5 (bis) novo, com o seguinte texto - espero que me desculpem o meu fraco francês, não sabia que teríamos justamente um presidente <N1>francófono</N1> - :	Mr President, in order to obtain as broad a consensus and as broad an agreement as possible, I would suggest that we introduce an oral addendum to replace Amendments Nos 2, 3 and 4 as a new No 5a which reads as follows - and I trust you will forgive my poor French, I did not know we had a French-speaking president in the chair:				
TRUE					
					
Para os consumidores britânicos existe assim um <L1>bónus</L1> adicional que funciona como produto secundário do aumento de confiança no comércio para além fronteiras através da Internet.	For consumers in the UK there is an even bigger bonus as a by-product of boosting confidence in crossborder shopping on the Internet.				
Para os consumidores britânicos existe assim um <N1>bónus</N1> adicional que funciona como produto secundário do aumento de confiança no comércio para além fronteiras através da Internet.	For consumers in the UK there is an even bigger bonus as a by-product of boosting confidence in crossborder shopping on the Internet.				
TRUE					
					
A Cimeira de Gotemburgo demonstrou que a União Europeia estava a tornar-se uma espécie de cidade proibida , tão distante dos povos europeus e usando tanto desprezo em relação a eles como a <L1>dinastia</L1> manchu relativamente à mais remota povoação mongol.	The Göteborg Summit has shown that the European Union was almost becoming a Forbidden City, as foreign to the people of Europe as the Manchu dynasty to the most remote Mongolian tribes and treating them with just as much contempt.	Dinastias dinastia			
A Cimeira de Gotemburgo demonstrou que a União Europeia estava a tornar-se uma espécie de cidade proibida , tão distante dos povos europeus e usando tanto desprezo em relação a eles como a <N1>dinastia</N1> manchu relativamente à mais remota povoação mongol.	The Göteborg Summit has shown that the European Union was almost becoming a Forbidden City, as foreign to the people of Europe as the Manchu dynasty to the most remote Mongolian tribes and treating them with just as much contempt.				
TRUE					
					
O fim da <L1>intifada</L1> (sublevação) palestiniana ainda não se encontra à vista.	The end of the Palestinian intifada (uprising) is not yet in sight.				
O fim da <N1>intifada</N1> (sublevação) palestiniana ainda não se encontra à vista.	The end of the Palestinian intifada (uprising) is not yet in sight.				
TRUE					
					
Portanto, a partir de Setembro, faça-se tudo o que for necessário (talvez pondo uma <L1>sirene</L1> a apitar estridentemente) para que o Senhor Comissário, bem como todos os oradores que usem da palavra nesta assembleia, sejam escutados em silêncio e com dignidade.	So, as of September, however it may be done - perhaps you could let off a siren at ear-piercing levels - the Commissioner should be heard, like any other speaker in this Chamber, in dignity and silence.	sereia sirene | sirena sirene			
Portanto, a partir de Setembro, faça-se tudo o que for necessário (talvez pondo uma <N1>sirene</N1> a apitar estridentemente) para que o Senhor Comissário, bem como todos os oradores que usem da palavra nesta assembleia, sejam escutados em silêncio e com dignidade.	So, as of September, however it may be done - perhaps you could let off a siren at ear-piercing levels - the Commissioner should be heard, like any other speaker in this Chamber, in dignity and silence.				
TRUE					
					
O <L1>dinar</L1> jugoslavo continua a ter estatuto de moeda legal, mas, na realidade, o marco também está em circulação, tendo sido reconhecido como uma segunda moeda, situação que, evidentemente, se manterá com a circulação do euro.	The Yugoslavian Dinar is still legal tender, but it is also the case that the Mark is in circulation and it was recognised as a currency which can operate and the circulation of the euro will clearly not change that situation.				
