					
					
И я планирую, что в ближайшие 10 лет, по крайней мере, 1 <N1>миллиард</N1> человек смогут пользоваться <N2>запасами</N2> и <N3>товарами</N3> Великобритании.	And my plan is that in the next 10 years at least 1 billion more people in the villages, towns and cities of every continent will have access to resources, materials and qualifications from the UK.				
TRUE					
					
Переезжая в Великобританию, люди соглашаются на выполнение определенных обязательств, благодаря которым их <L1>статус</L1> гражданина страны может считаться по праву заслуженным.	And I want also to describe what that concept of citizenship means for managing migration: that for people coming to Britain, and wanting to become British, citizenship should not only be a matter of their choice but should depend upon actively entering into a contract through which, by virtue of responsibilities accepted, the right of citizenship is earned.				
Переезжая в Великобританию, люди соглашаются на выполнение определенных обязательств, благодаря которым их <N1>положение</N1> гражданина страны может считаться по праву заслуженным.	And I want also to describe what that concept of citizenship means for managing migration: that for people coming to Britain, and wanting to become British, citizenship should not only be a matter of their choice but should depend upon actively entering into a contract through which, by virtue of responsibilities accepted, the right of citizenship is earned.				
TRUE					
					
Таким образом, одним из самых надежных способов развития в <L2>социальном</L2>, <L3>культурном</L3> и <L4>экономическом</L4> плане является уверенное понимание того, что все мы - не просто <L1>группа</L1> ничем не связанных людей, а целая страна.	So the surest foundation upon which we can advance socially, culturally and economically in this century is to be far more explicit about the ties - indeed the shared values - that make us more than a collection of people but a country.				
Таким образом, одним из самых надежных способов развития в <N2>общественном</N2>, <N3>воспитательном</N3> и <N4>домохозяйственном</N4> плане является уверенное понимание того, что все мы - не просто <N1>команда</N1> ничем не связанных людей, а целая страна.	So the surest foundation upon which we can advance socially, culturally and economically in this century is to be far more explicit about the ties - indeed the shared values - that make us more than a collection of people but a country.				
TRUE					
					
Это не шовинизм (ура-<L1>патриотизм</L1> ), а подлинная, <L2>рациональная</L2> и целенаправленная - и, следовательно, я убежден, в высшей степени британская <L3>форма</L3> <L4>патриотизма</L4>. <L5>Патриотизм</L5> несет в себе смысл все мы , а это больше чем каждый из нас и определяет <L6>нацию</L6> не по <L7>расовой</L7> или <L8>этнической</L8> принадлежности, а видит нас частью единого <L9>плана</L9>, из которого мы все извлекаем выгоду и в который вносим свой вклад.	This is not jingoism, but practical, rational and purposeful - and therefore, I would argue, an essentially British form of patriotism. Patriotism is the sense that ‘all-of-us' matters more than ‘any-of-us'. It defines a nation not by race or ethnicity, but by seeing us all as part of a collective project from which we all gain and to which we all contribute.				
Это не шовинизм (ура-<N1>любовь к родине</N1>), а подлинный, <N2>разумный</N2> и целенаправленный - и, следовательно, я убежден, в высшей степени британский <N3>вид</N3> <N4>любви к родине</N4>. <N5>Любовь к родине</N5> несет в себе смысл все мы , а это больше чем каждый из нас и определяет <N6>народность</N6> не по <N7>племенной</N7> или <N8>родовой</N8> принадлежности, а видит нас частью единой <N9>задумки</N9>, из которой мы все извлекаем выгоду и в который вносим свой вклад.	This is not jingoism, but practical, rational and purposeful - and therefore, I would argue, an essentially British form of patriotism. Patriotism is the sense that ‘all-of-us' matters more than ‘any-of-us'. It defines a nation not by race or ethnicity, but by seeing us all as part of a collective project from which we all gain and to which we all contribute.				
TRUE					
					
Я уверен, что <L1>идея</L1> гражданства основана на совместно-разделяемых ценностях, которые определяют <L2>характер</L2> и <L6>менталитет</L6> нашей страны. На самом деле, построению безопасного и процветающего будущего нашей <L3>нации</L3> помогут не только общепринятые ценности, которые мы разделяем, но и твердое понимание <L4>национальной</L4><L5>идеи</L5>.	I believe it is - and must be seen as - founded on shared values that define the character of our country. Indeed, building our secure and prosperous future as a nation will benefit from not just common values we share but a strong sense of national purpose.				
Я уверен, что <N1>задумка</N1> гражданства основана на совместно-разделяемых ценностях, которые определяют <N2>нрав</N2> и <N6>склад мышления</N6> нашей страны. На самом деле, построению безопасного и процветающего будущего нашего <N3>народа</N3> помогут не только общепринятые ценности, которые мы разделяем, но и твердое понимание <N4>народной</N4><N5>задумки</N5>.	I believe it is - and must be seen as - founded on shared values that define the character of our country. Indeed, building our secure and prosperous future as a nation will benefit from not just common values we share but a strong sense of national purpose.				
TRUE					
					
Уважаемый господин Хайден. Я являюсь членом <L2>инициативной</L2> <L3>группы</L3> по сбору средств для знаменитого в нашем городе благотворительного общества Тимур и его <L1>команда</L1> .	Dear Ms Hayden, I am a member of a team in charge of fundraising for the well-known and popular charity in our town 'People in Need'.				
Уважаемый господин Хайден. Я являюсь членом <N2>предприимчивой</N2> <N3>совокупности</N3> по сбору средств для знаменитого в нашем городе благотворительного общества Тимур и его <N1>объединение</N1> .	Dear Ms Hayden, I am a member of a team in charge of fundraising for the well-known and popular charity in our town 'People in Need'.				
TRUE					
					
Первая доставка горячей еды планируется на Рождественской неделе. Местная <L1>пресса</L1> готова оказать нам широкую <L2>информационную</L2> поддержку и особо заинтересована в <L3>профилировании</L3> <L4>спонсоров</L4>.	The first delivery of hot meals is programmed for Christmas week. The local press has already agreed to give us extensive media coverage and is especially interested in profiling sponsor companies.				
Первая доставка горячей еды планируется на Рождественской неделе. Местная <N1>печать</N1> готова оказать нам широкую <N2>образовательную</N2> поддержку и особо заинтересована в <N3>распределении</N3> <N4>благодетелей</N4>.	The first delivery of hot meals is programmed for Christmas week. The local press has already agreed to give us extensive media coverage and is especially interested in profiling sponsor companies.				
TRUE					
					
53,7% <L2>акций</L2> <L3>компании</L3>находятся во владении <L4>фирмы</L4> Джеспарель, остальные 46,3% <L5>акций</L5> принадлежат широкой общественности. Сама <L6>компания</L6> Джеспарель находится в совместном владении <L7>компанией</L7> Нестле, которой принадлежит 49% <L8>капитала</L8>, и <L1>миссис</L1> Беттенкурт и ее семьи, кому принадлежит главный <L2>пакет</L2> <L9>акций</L9> - 51%.	53.7% of the shares in the company are held by Gesparel while the remaining 46.3% are owned by the general public. Gesparel is itself jointly owned by Nestle which has 49% of the capital, and Mrs Bettencourt and her family who have a majority stake of 51 %.				
53,7% <N2>ценных бумаг</N2> <N3>объединения</N3> находятся во владении <N4>предприятия</N4> Джеспарель, остальные 46,3% <N5>ценных бумаг</N5> принадлежат широкой общественности. Сама <N6>объединение</N6> Джеспарель находится в совместном владении <N7>организацией</N7> Нестле, которой принадлежит 49% <N8>доходов</N8>, и <N1>барышне</N1> Беттенкурт и ее семьи, кому принадлежит главный <N2>набор</N2> <N9>ценных бумаг</N9> - 51%.	53.7% of the shares in the company are held by Gesparel while the remaining 46.3% are owned by the general public. Gesparel is itself jointly owned by Nestle which has 49% of the capital, and Mrs Bettencourt and her family who have a majority stake of 51 %.				
TRUE					
					
В <L2>сфере</L2> <L3>косметологии</L3> больше <L4>ресурсов</L4> было сосредоточено на исследованиях, для которых в 1997 году был выделен <L1>бюджет</L1> в размере 2089 млн. франков. В соответствие с <L5>программой</L5> содействия <L6>компании</L6> ЛОРЕАЛЬ вопросам защиты окружающей среды, в 1997 году 80% всех разрешенных к перевозке отходов были вновь использованы посредством переработки (31%), преобразования отходов в <L7>энергию</L7> (27%) и повторного использования (22%).	In cosmetology, more resources were allocated to research which had a total budget of 2,089m francs in 1997. Concerning L'Oreal's contribution to protecting the environment, 80% of all transportable waste was recovered in 1997 through either recycling (31 %), waste-to-energy conversion (27%) or re-use (22%).				
В <N2>области</N2> <N3>науки о красоте внешности</N3> больше <N4>запасов</N4> было сосредоточено на исследованиях, для которых в 1997 году были выделены <N1>деньги</N1> в размере 2089 млн. франков. В соответствие с <N5>разработкой</N5> содействия <N6>объединения</N6> ЛОРЕАЛЬ вопросам защиты окружающей среды, в 1997 году 80% всех разрешенных к перевозке отходов были вновь использованы посредством переработки (31%), преобразования отходов в <N7>мощь</N7> (27%) и повторного использования (22%).	In cosmetology, more resources were allocated to research which had a total budget of 2,089m francs in 1997. Concerning L'Oreal's contribution to protecting the environment, 80% of all transportable waste was recovered in 1997 through either recycling (31 %), waste-to-energy conversion (27%) or re-use (22%).				
TRUE					
					
В Де Бирс понимают, что если бы люди когда-либо расстались с камнями, <L1>рынок</L1> переполнился бы очень быстро.	De Beers knows that if they ever did part with them, the market would be saturated overnight. Supply outstrips demand				
В Де Бирс понимают, что если бы люди когда-либо расстались с камнями, <N1></N1> переполнился бы очень быстро.	De Beers knows that if they ever did part with them, the market would be saturated overnight. Supply outstrips demand				
FALSE					
					
Успешная <L1>реклама</L1>	Successful advertising				
Успешное <N1>продвижение товара</N1>	Successful advertising				
TRUE					
					
Ведь после всего, лишь путем угроз такого <L2>характера</L2> Оппенхеймеры смогли захватить <L1>контроль</L1> над <L3>компанией</L3> Де Биэрс. До сих пор <L4>компании</L4> удавалось <L5>утилизировать</L5> излишки поставок покупая большинство алмазов в мире.	After all, it was by threatening to do just that that the Oppenheimers were able to seize control of De Beers in the first place. So far the company has managed to soak up excess supply by buying up most of the diamonds in the world.				
Ведь после всего, лишь путем угроз такой <N2>особенности</N2> Оппенхеймеры смогли захватить <N1>бразды правления</N1> над <N3>объединением</N3> Де Биэрс. До сих пор <N4>объединению</N4> удавалось <N5>использовать</N5> излишки поставок покупая большинство алмазов в мире.	After all, it was by threatening to do just that that the Oppenheimers were able to seize control of De Beers in the first place. So far the company has managed to soak up excess supply by buying up most of the diamonds in the world.				
TRUE					
					
Кэл: Приготовьтесь, Боб, ибо сейчас я буду рассуждать как бывший <L1>кандидат</L1> в <L3>президенты</L3> от <L4>демократов</L4> Джордж Макговерн, который почти 40 лет назад призывал вернуть американских <L2>солдат</L2> домой.	Cal: Hold onto your croissant, Bob, because I am about to sound like former Democratic presidential candidate George McGovern, who famously cried  come home America  nearly 40 years ago while asking that American troops be withdrawn from much of the world.				
Кэл: Приготовьтесь, Боб, ибо сейчас я буду рассуждать как бывший <N1>участник выборов</N1> <N3>главы страны</N3> от <N4>демократов</N4> Джордж Макговерн, который почти 40 лет назад призывал вернуть американских <N2>воинов</N2> домой.	Cal: Hold onto your croissant, Bob, because I am about to sound like former Democratic presidential candidate George McGovern, who famously cried  come home America  nearly 40 years ago while asking that American troops be withdrawn from much of the world.				
TRUE					
					
Наше государство всегда готово броситься в бой и решить военный <L1>конфликт</L1> деньгами или мечом.	The U.S. seems to be the  go to  country when blood and treasure are needed around the world.				
Наше государство всегда готово броситься в бой и решить военное <N1>столкновение</N1> деньгами или мечом.	The U.S. seems to be the  go to  country when blood and treasure are needed around the world.				
TRUE					
					
Боб: Согласен. Для нас свобода это право голоса, право свободно говорить и правительство, на решение которого не влияют <L2>религиозные</L2> взгляды. Многие страны с развивающейся <L3>демократией</L3> верят, что у них есть право на справедливые выборы, однако это не <L4>гарантирует</L4> свободу слова и <L5>религии</L5>. В Газе было свободные, справедливые выборы и Хамас победил, но жители Газы по-прежнему не могут свободно выражать свое мнение, и <L1>ислам</L1> по-прежнему <L6>диктует</L6> свои правила.	Bob: I agree. Freedom to us means the right to vote, to speak freely, and not to allow religion to overly influence our government. Many emerging  democracies  believe in the right to fair elections — which do not necessarily guarantee freedom of speech and religion. Gaza had a free and fair election and Hamas won, but Gazans still can't express themselves freely, and Islam still dictates their governance and cultural values.				
Боб: Согласен. Для нас свобода это право голоса, право свободно говорить и правительство, на решение которого не влияют <N2>вероисповедные</N2> взгляды. Многие страны с развивающейся <N3>демократией</N3> верят, что у них есть право на справедливые выборы, однако это не <N4>заручает</N4> свободу слова и <N5>вероисповедания</N5>. В Газе было свободные, справедливые выборы и Хамас победил, но жители Газы по-прежнему не могут свободно выражать свое мнение, и <N1>магометанство</N1> по-прежнему <N6>насаждает</N6> свои правила.	Bob: I agree. Freedom to us means the right to vote, to speak freely, and not to allow religion to overly influence our government. Many emerging  democracies  believe in the right to fair elections — which do not necessarily guarantee freedom of speech and religion. Gaza had a free and fair election and Hamas won, but Gazans still can't express themselves freely, and Islam still dictates their governance and cultural values.				
TRUE					
					
В начале деятельности важно, чтобы <L1>цель</L1> была ясна самому предпринимателю.	In the beginning only the entrepreneur needs to see the goal, nobody else.				
В начале деятельности важно, чтобы <N1></N1> была ясна самому предпринимателю.	In the beginning only the entrepreneur needs to see the goal, nobody else.				
FALSE					
					
Затем другая, третья, и так далее, пока ваш <L1>офис</L1> не перенесется из свободной комнаты в вашей квартире в здание на Манхеттене, где вы давно хотели обосноваться.	Then you make another and another and another until your office in the spare bedroom has turned into the tower block in Manhattan you always wanted.				
Затем другая, третья, и так далее, пока ваше <N1>рабочее помещение</N1> не перенесется из свободной комнаты в вашей квартире в здание на Манхеттене, где вы давно хотели обосноваться.	Then you make another and another and another until your office in the spare bedroom has turned into the tower block in Manhattan you always wanted.				
TRUE					
					
Успешным предпринимателем с большей долей вероятности может стать нарушитель спокойствия, бросивший <L2>колледж</L2> ради поисков работы. Открыв в себе склонность к предпринимательству, он создает <L1>бизнес</L1> на пустом месте и развивает его, когда становится скучно работать в прежних условиях.	But the budding entrepreneur is more likely to be an outsider, a troublemaker, a rebel, who drops out of college to get a job, discovers a flair for building companies from nothing, gets bored quickly and moves on.				
Успешным предпринимателем с большей долей вероятности может стать нарушитель спокойствия, бросивший <N2>учебное заведение</N2> ради поисков работы. Открыв в себе склонность к предпринимательству, он создает <N1>дело</N1> на пустом месте и развивает его, когда становится скучно работать в прежних условиях.	But the budding entrepreneur is more likely to be an outsider, a troublemaker, a rebel, who drops out of college to get a job, discovers a flair for building companies from nothing, gets bored quickly and moves on.				
TRUE					
					
Возможно, эта <L1>формула</L1> и помогла ему стать миллиардером.	And that's probably how he got to be a dollar billionaire.				
Возможно, этот <N1>способ</N1> и помог ему стать миллиардером.	And that's probably how he got to be a dollar billionaire.				
TRUE					
					
Едва ли в <L1>том</L1> мороженом была хоть капля молока, уж не говоря о сливках.	There was very little milk in it at all, and I don't think there was any cream.				
Едва ли в <N1></N1> мороженом была хоть капля молока, уж не говоря о сливках.	There was very little milk in it at all, and I don't think there was any cream.				
FALSE					
					
Я должен был научиться ждать до следующей недели. Очевидно, мои родители, следовали <L2>рекомендации</L2>, которую Чарльзу Диккенсу дал его отец ... Ежегодный доход, двадцать фунтов, ежегодный расход девятнадцать фунтов: результат- счастье. Годовой доход, двадцать фунтов, ежегодный расход, двадцать один фунт; <L1>результат</L1> - страдания .	I had to learn to wait until next week for ice-cream. My parents would probably agree with the advice that Charles Dickens' father gave him…  Annual income, twenty pounds; annual expenditure, nineteen pounds; result, happiness. Annual income, twenty pounds; annual expenditure, twenty-one pounds; result, misery.				
Я должен был научиться ждать до следующей недели. Очевидно, мои родители, следовали <N2>наставление</N2> , которую Чарльзу Диккенсу дал его отец ... Ежегодный доход, двадцать фунтов, ежегодный расход девятнадцать фунтов: результат- счастье. Годовой доход, двадцать фунтов, ежегодный расход, двадцать один фунт; <N1>исход</N1> - страдания .	I had to learn to wait until next week for ice-cream. My parents would probably agree with the advice that Charles Dickens' father gave him…  Annual income, twenty pounds; annual expenditure, nineteen pounds; result, happiness. Annual income, twenty pounds; annual expenditure, twenty-one pounds; result, misery.				
TRUE					
					
Исследователи такой болезни, как ожирение, полагают, что <L2>тип</L2> жировой ткани, расположенной в нижней части живота <L3>биохимически</L3> отличен от жировой ткани, расположенной в других частях тела и <L4>негативно</L4> влияет на <L5>гормональный</L5> <L1>фон</L1> и содержание жира в крови.	Obesity researchers now believe that the type of fat laid down round the middle is biochemically different from fat laid down in other parts of the body and appears to have harmful effects on hormones and blood fats.				
Исследователи такой болезни, как ожирение, полагают, что <N2>вид</N2> жировой ткани, расположенной в нижней части живота <N3>биохимически</N3> отличен от жировой ткани, расположенной в других частях тела и <N4>отрицательно</N4> влияет на <N5>гормональный</N5> <N1>состав</N1> и содержание жира в крови.	Obesity researchers now believe that the type of fat laid down round the middle is biochemically different from fat laid down in other parts of the body and appears to have harmful effects on hormones and blood fats.				
TRUE					
					
Доктор Маргарет Ашвелл, научный <L1>директор</L1> Британского Фонда Питания, подчеркнула бессмысленность <L2>популярных</L2> <L3>диет</L3>, которые утверждают, что уменьшат объем бедер и объем талии.	Dr. Margaret Ashwell, the science director at the British Nutrition Foundation, points out the irony of the popularity of diets which claim to reduce hip and thigh measurements.				
Доктор Маргарет Ашвелл, научный <N1>руководитель</N1> Британского Фонда Питания, подчеркнула бессмысленность <N2>известных</N2> <N3>образов питания</N3>, которые утверждают, что уменьшат объем бедер и объем талии.	Dr. Margaret Ashwell, the science director at the British Nutrition Foundation, points out the irony of the popularity of diets which claim to reduce hip and thigh measurements.				
TRUE					
					
Всевозможные <L1>джинсы</L1> и кроссовки, футболки и <L2>сандалии</L2> для мужчин и для женщин.	For both sexes.				
Всевозможные <N1>брюки</N1> и кроссовки, футболки и <N2>босоножки</N2>для мужчин и для женщин.	For both sexes.				
TRUE					
					
По его словам, несмотря на то, что <L1>мода</L1> на ношение <L1>неформальной</L1> одежды началась давно, по-настоящему она прижилась лишь 15 лет назад, когда <L1>финансисты</L1> с Уолл Стрит ввели отмену <L1>официального</L1> <L1>дресс-кода</L1> по пятницам.	Many professions have been  dress down  for decades but the trend in financial services began on Wall Street with dress down Friday about 15 years ago, he believes.				
По его словам, несмотря на то, что <N1>спрос</N1> на ношение <N1>неформальной</N1> одежды начался давно, по-настоящему он прижился лишь 15 лет назад, когда <N1>люди денег</N1> с Уолл Стрит ввели отмену <N1>установленных</N1> <N1>правил о том, как одеваться</N1> по пятницам.	Many professions have been  dress down  for decades but the trend in financial services began on Wall Street with dress down Friday about 15 years ago, he believes.				
TRUE					
					
Благодаря этому люди стали спрашивать себя для чего им нужно надевать <L1>костюм</L1> , так же он отмечает: Но у них всегда в <L2>офисе</L2> есть <L3>костюм</L3> с <L4>галстуком</L4> на случай, если нужно будет поехать на встречу с <L5>клиентами</L5>.	But there'll be a suit hanging there and a tie in a draw in case they have to go and meet clients, he says.				
Благодаря этому люди стали спрашивать себя для чего им нужно надевать <N1>деловую одежду</N1> , так же он отмечает: Но у них всегда на <N2>рабочем месте</N2> есть <N3>деловая одежда</N3> с <N4>повязкой на шею</N4> на случай, если нужно будет поехать на встречу с <N5>покупателями</N5>.	But there'll be a suit hanging there and a tie in a draw in case they have to go and meet clients, he says.				
TRUE					
					
По мнению <L2>профессора</L2> Купер, в то время как <L4>костюм</L4> еще имеет <L1>шанс</L1> выжить, дни <L3>галстука</L3>  сочтены.	While the suit may survive, Prof Cooper believes the tie has had its day.				
По мнению <N2>научного сотрудника</N2> Купер, в то время как <N4>деловая одежда</N4> еще имеет <N1>возможность</N1> выжить, дни <N3>шейных повязок</N3>  сочтены.	While the suit may survive, Prof Cooper believes the tie has had its day.				
TRUE					
					
Причиной отказа от <L2>традиционных</L2> обязательств по отношению к семье, является <L1>апатия</L1> и <L3>моральная</L3> несостоятельность Поколения Я.	Women's abdication of their age-old responsibility for the family is also being blamed for the apathy and moral delinquency of the  me generation.				
Причиной отказа от <N2>определённых</N2> обязательств по отношению к семье, является <N1>безразличие</N1> и <N3>нравственная</N3> несостоятельность Поколения Я.	Women's abdication of their age-old responsibility for the family is also being blamed for the apathy and moral delinquency of the  me generation.				
TRUE					
					
Перед их встречей на праздновании трехсотлетней годовщины родного города г-на Путина Санкт-Петербурга <L1>парламент</L1> России <L2>ратифицировал</L2> соглашение, которое обязует Россию и США сократить на две трети свои ядерные <L4>арсеналы</L4> <L5>периодом</L5> более чем на десять лет (соглашение было подписано в прошлом году, но <L6>парламент</L6> отказался <L3>ратифицировать</L3> его во время войны в Ираке).	Before their meeting, at the 300th anniversary celebrations in Mr. Putin's home city of St. Petersburg, Russia's parliament ratified the treaty that pledges to reduce the two sides' nuclear arsenals by two-thirds over ten years (the treaty was signed last year, but the parliament had refused to ratify it during the Iraq war).				
Перед их встречей на праздновании трехсотлетней годовщины родного города г-на Путина Санкт-Петербурга <N1>парламент</N1> России <N2>утвердил</N2> соглашение, которое обязует Россию и США сократить на две трети свои ядерные <N4>боеприпасы</N4> <N5>отрезком времени</N5> более чем на десять лет (соглашение было подписано в прошлом году, но <N6>парламент</N6> отказался <N3>утвердить</N3> его во время войны в Ираке).	Before their meeting, at the 300th anniversary celebrations in Mr. Putin's home city of St. Petersburg, Russia's parliament ratified the treaty that pledges to reduce the two sides' nuclear arsenals by two-thirds over ten years (the treaty was signed last year, but the parliament had refused to ratify it during the Iraq war).				
TRUE					
					
Формально <L1>НАТО</L1> приветствовало Россию в качестве одного из участников Североатлантического союза - но не в качестве равноправного союзника.	NATO formally welcomed Russia as a participant - but not as a full-fledged member.				
Формально <N1>НАТО</N1> приветствовало Россию в качестве одного из участников Североатлантического союза - но не в качестве равноправного союзника.	NATO formally welcomed Russia as a participant - but not as a full-fledged member.				
TRUE					
					
В соглашении, подписанном на внеочередной встрече лидеров стран-членов НАТО, отмечался еще один важный шаг союза, направленный на то, чтобы <L1>заблокировать</L1> смену внешнеполитического <L2>курса</L2> Москвы по отношению к Западу.	The agreement signed at an extraordinary meeting of the leaders of NATO's member nations, marked another major step in its effort to lock in Moscow's shift toward the West.				
В соглашении, подписанном на внеочередной встрече лидеров стран-членов НАТО, отмечался еще один важный шаг союза, направленный на то, чтобы <N1>остановить</N1> смену внешнеполитического <N2>напрвления</N2> Москвы по отношению к Западу.	The agreement signed at an extraordinary meeting of the leaders of NATO's member nations, marked another major step in its effort to lock in Moscow's shift toward the West.				
TRUE					
					
До этого момента зарождающаяся Лейбористская <L1>партия</L1> была лишь в подчинении <L2>либералов</L2>, помогая им добиться полной победы на выборах в 1906 году, и привести в исполнение далеко идущий <L3>план</L3> по проведению <L4>социальной</L4> и <L5>конституционной</L5> <L6>реформ</L6>, главной движущей силой которых был Лойд-Джорж.	Until then the infant Labour party had been the junior of the Liberals, helping them to win their landslide victory of 1906 and to enact a sweeping programme of social, and constitutional reform in great part inspired and led by Lloyd George.				
До этого момента зарождающаяся Лейбористское <N1>объединение</N1> было лишь в подчинении <N2>либералов</N2>, помогая им добиться полной победы на выборах в 1906 году, и привести в исполнение далеко идущая <N3>задумка</N3> по проведению <N4>общественной</N4> и <N5>законоправленной</N5> <N6>обновлений</N6>, главной движущей силой которых был Лойд-Джорж.	Until then the infant Labour party had been the junior of the Liberals, helping them to win their landslide victory of 1906 and to enact a sweeping programme of social, and constitutional reform in great part inspired and led by Lloyd George.				
TRUE					
					
С точки зрения поставщиков, <L2>идеальным</L2> решением является предоплата, т.е. когда <L1>клиент</L1> может внести <L3>аванс</L3>.	From the supplier's point of view, pre-payment would be the ideal solution: make the customer pay up front.				
С точки зрения поставщиков, <N2>лучшим</N2> решением является предоплата, т.е. когда <N1>покупатель</N1> может внести <N3>предоплату</N3>.	From the supplier's point of view, pre-payment would be the ideal solution: make the customer pay up front.				
TRUE					
					
Сейчас можно сделать <L2>телефонный</L2> звонок, <L1>компьютер</L1> отправит простой кредитный <L3>чек</L3>, который будет немедленно получен.	Now you get a telephone call, the computer runs a simple credit check and you deliver straightaway.				
Сейчас можно сделать <N2>дальнослуховой</N2>  звонок, <N1>вычислительная машина</N1> отправит простой <N3>заёмный документ</N3>, который будет немедленно получен.	Now you get a telephone call, the computer runs a simple credit check and you deliver straightaway.				
TRUE					
					
НАТО больше не ощущает <L2>штатных</L2> <L3>масштабных</L3> военных угроз для <L4>территорий</L4> Альянса. Сегодня приходится сталкиваться с другими <L5>рисками</L5> и вызовами: нестабильность, борьба на <L6>национальной</L6> или <L7>религиозной</L7> почвах, <L1>конкуренция</L1> за природные богатства, распространение оружия <L8>массового</L8> уничтожения, несостоявшиеся государства, <L9>геноцид</L9>, <L10>массовая</L10> <L11>миграция</L11>, <L12>организованная</L12> преступность, <L13>кибератаки</L13> и <L14>терроризм</L14>.	NATO no longer perceives large-scale conventional military threats to Alliance territory. Instead, today's security threats include instability, ethnic and religious-based rivalries, competition for natural resources, the proliferation of weapons of mass destruction, failed states, genocide, mass migration, organized crime, cyber attacks and terrorism.				
НАТО больше не ощущает <N2>обычных</N2> <N3>крупных</N3> военных угроз для <N4>пространства</N4> Альянса. Сегодня приходится сталкиваться с другими <N5>опасностями</N5> и вызовами: нестабильность, борьба на <N6>государственной</N6> или <N7>вероисповедной</N7> почвах, <N1>соревнования</N1> за природные богатства, распространение оружия <N8>общего</N8> уничтожения, несостоявшиеся государства, <N9>уничтожение народов</N9>, <N10>огромное</N10> <N11>переселение</N11>, <N12>согласованная</N12> преступность, <N13>удалённые сетевые нападения</N13> и <N14>устрашение</N14>.	NATO no longer perceives large-scale conventional military threats to Alliance territory. Instead, today's security threats include instability, ethnic and religious-based rivalries, competition for natural resources, the proliferation of weapons of mass destruction, failed states, genocide, mass migration, organized crime, cyber attacks and terrorism.				
TRUE					
					
Просроченный <L1>кредит</L1> не значит безнадежное предприятие.	But bad debt does not necessarily mean bad business.				
Просроченный <N1>заем</N1> не значит безнадежное предприятие.	But bad debt does not necessarily mean bad business.				
TRUE					
					
В случае просрочки платежа <L1>банк</L1> может выставить счет недобросовестным плательщикам за услуги <L2>коллектора</L2>.	They have to. Late payers may actually be billed by their creditors for the services of a professional debt collector.				
В случае просрочки платежа <N1>денежное учреждение</N1> может выставить счет недобросовестным плательщикам за услуги <N2>собирателя</N2>.	They have to. Late payers may actually be billed by their creditors for the services of a professional debt collector.				
TRUE					
					
Несмотря на то, что все хотят, чтобы новый <L3>президент</L3> Европейской <L4>комиссии</L4> занял свое место как можно скорее, <L5>Парламент</L5>, который как всегда горит желанием добавить себе полномочий, требует, чтобы <L1>процедура</L1> избрания была проведена по новым амстердамским соглашениям. Пострадав от азиатского <L6>экономического</L6> спада и бесконечных проблем с производством и сбытом Боинг все же стремится представить в наилучшем свете свою ежегодную <L7>информацию</L7> о <L2>продукции</L2> и продажах.	Whereas everybody wants a new president of the European Commission in place as soon as possible, Parliament always keen on adding to its power wants the procedure to go ahead under the new Amsterdam terms. Hurt by the economic slump in Asia and a litany of production and delivery problems, Boeing sought to put the best face on its annual production and delivery data.				
