					
					
因為 世界 <L1>經濟</L1> 論壇 指出 越少 性別 差距 ,   越 可以 提高 經濟 競爭力	Because, as the World Economic Forum noted, smaller gender gaps are directly correlated with increased economic competitiveness.				
因為 世界 <N1></N1> 論壇 指出 越少 性別 差距 ,   越 可以 提高 經濟 競爭力	Because, as the World Economic Forum noted, smaller gender gaps are directly correlated with increased economic competitiveness.				
FALSE					
					
但 一講 女性 我 哋 就 當 佢 地 只 係 <L1>例外</L1> 或者 奇人 咁 去 忽視	And when we talk about women, they are either exceptions to be dismissed or aberrations to be ignored.				
但 一講 女性 我 哋 就 當 佢 地 只 係 <N1></N1> 或者 奇人 咁 去 忽視	And when we talk about women, they are either exceptions to be dismissed or aberrations to be ignored.				
FALSE					
					
嗰 時 我 喺 俄亥俄州 巴伯 頓 嘅 奧 <L1>克</L1> 戴 爾 學 校 返 學	I'm going to start way back in the third grade at Oakdale School in Barberton, Ohio.	克 公克			
嗰 時 我 喺 俄亥俄州 巴伯 頓 嘅 奧 <N1></N1> 戴 爾 學 校 返 學	I'm going to start way back in the third grade at Oakdale School in Barberton, Ohio.				
FALSE					
					
不過 我 哋 做 <L1>簡</L1> 單 嘅 先 我 會 畀   30   秒 你 哋 將 所有 手指 公都連 埋 一齊 連起 上下 兩層 你 哋 行 去 嗰 邊	So we'll stick with the normal one for now, and I'm going to give you 30 seconds, every thumb into the node, connect the upper and the lower levels, you guys go on down there.				
不過 我 哋 做 <N1></N1> 單 嘅 先 我 會 畀   30   秒 你 哋 將 所有 手指 公都連 埋 一齊 連起 上下 兩層 你 哋 行 去 嗰 邊	So we'll stick with the normal one for now, and I'm going to give you 30 seconds, every thumb into the node, connect the upper and the lower levels, you guys go on down there.				
FALSE					
					
講到 連 繫 其他人 你 哋 都 知 我 鍾 意後葉 <L1>荷爾蒙</L1>	And speaking of physical connection, you guys know I love the hormone oxytocin, you release oxytocin, you feel bonded to everyone in the room.				
講到 連 繫 其他人 你 哋 都 知 我 鍾 意後葉 <N1>激素</N1>	And speaking of physical connection, you guys know I love the hormone oxytocin, you release oxytocin, you feel bonded to everyone in the room.				
TRUE					
					
我 哋 其實 唔 需要 喺 地下室 囤積 好多 <L1>意大利</L1> 麵 嘅 罐 頭	We don't have to hoard cans of spaghetti or go down into the basement.				
我 哋 其實 唔 需要 喺 地下室 囤積 好多 <N1></N1> 麵 嘅 罐 頭	We don't have to hoard cans of spaghetti or go down into the basement.				
FALSE					
					
呢 樣 就 係 點解 今日 我會 咁 興奮同 你 哋 分享 我 哋 將 會 喺 拉丁美洲 <L1>具體</L1> 啲 喺 秘 魯	This is why I am so excited to share with you all today that we will begin the 2016 TED Prize platform in Latin America, more specifically Peru.				
呢 樣 就 係 點解 今日 我會 咁 興奮同 你 哋 分享 我 哋 將 會 喺 拉丁美洲 <N1></N1> 啲 喺 秘 魯	This is why I am so excited to share with you all today that we will begin the 2016 TED Prize platform in Latin America, more specifically Peru.				
FALSE					
					
第一 係 因為 係 我 成長 過程 中 一直 冇 接觸 任何 <L1>宗教</L1> .	The first was that I grew up with no religion at all.				
第一 係 因為 係 我 成長 過程 中 一直 冇 接觸 任何 <N1></N1> .	The first was that I grew up with no religion at all.				
FALSE					
					
還有 ,   你 不 可以 忽略 不 <L1>理性</L1> 的 事情 .	Also, thou shalt not disregard the irrational.				
還有 ,   你 不 可以 忽略 不 <N1></N1> 的 事情 .	Also, thou shalt not disregard the irrational.				
FALSE					
					
所以 非常 <L1>酷</L1> 嘅 構 想 係 而 你 下 載 製 造 某 個 分子 嘅 有 機 化 學 藍 圖 然 後 你 按 著 個 藍 圖 喺 部 機 度 製 造 個 分子	And so the really cool bit is, the idea is that we want to have a universal set of inks that we put out with the printer, and you download the blueprint, the organic chemistry for that molecule and you make it in the device.				
所以 非常 <N1>棒</N1> 嘅 構 想 係 而 你 下 載 製 造 某 個 分子 嘅 有 機 化 學 藍 圖 然 後 你 按 著 個 藍 圖 喺 部 機 度 製 造 個 分子	And so the really cool bit is, the idea is that we want to have a universal set of inks that we put out with the printer, and you download the blueprint, the organic chemistry for that molecule and you make it in the device.				
TRUE					
					
因此 部機 畀 你 隨時 隨地 做 分子 <L1>組合</L1>	So this allows you on-the-fly molecular assembly.				
因此 部機 畀 你 隨時 隨地 做 分子 <N1></N1>	So this allows you on-the-fly molecular assembly.				
FALSE					
					
我 想 <L1>讓</L1> 你 哋 將壓力 處理 得 更加 好	I want to make you better at stress.				
我 想 <N1></N1> 你 哋 將壓力 處理 得 更加 好	I want to make you better at stress.				
FALSE					
					
你 可以 將抗 胰島素 諗 成細胞 獲取 能量 嘅 能力 下降 當我 哋 攝取 <L1>卡路里</L1> 嘅 時 候 我 哋 會 將 部分 消耗 同 部分 儲存	You can think of insulin resistance as the reduced capacity of our cells to partition fuel, as I alluded to a moment ago, taking those calories that we take in and burning some appropriately and storing some appropriately.	卡 卡路里			
你 可以 將抗 胰島素 諗 成細胞 獲取 能量 嘅 能力 下降 當我 哋 攝取 <N1>热量</N1> 嘅 時 候 我 哋 會 將 部分 消耗 同 部分 儲存	You can think of insulin resistance as the reduced capacity of our cells to partition fuel, as I alluded to a moment ago, taking those calories that we take in and burning some appropriately and storing some appropriately.				
TRUE					
					
呢 個 團隊 雖然 嚟 自多個 <L1>範疇</L1> 又 有 好 高 批判 能力 同 又 係 好 叻 但 佢 哋 同意 兩樣 嘢	But this team of multi-disciplinary, highly skeptical and exceedingly talented researchers do agree on two things.				
呢 個 團隊 雖然 嚟 自多個 <N1></N1> 又 有 好 高 批判 能力 同 又 係 好 叻 但 佢 哋 同意 兩樣 嘢	But this team of multi-disciplinary, highly skeptical and exceedingly talented researchers do agree on two things.				
FALSE					
					
我 唔 知 呢 一個 旅程 嘅 終 點 係 點 但 最少 有 一件 事 係 好 <L1>清楚</L1> 就 係 我 哋 唔 可以 好似 我 以前 咁	I don't know how this journey is going to end, but this much seems clear to me, at least: We can't keep blaming our overweight and diabetic patients like I did.				
我 唔 知 呢 一個 旅程 嘅 終 點 係 點 但 最少 有 一件 事 係 好 <N1></N1> 就 係 我 哋 唔 可以 好似 我 以前 咁	I don't know how this journey is going to end, but this much seems clear to me, at least: We can't keep blaming our overweight and diabetic patients like I did.				
FALSE					
					
<L1>飛船</L1>上 嘅 空 間 同 資 源 都 受到限制	The space on board and the resources would be limited.				
<N1>航天器</N1> 上 嘅 空 間 同 資 源 都 受到限制	The space on board and the resources would be limited.				
TRUE					
					
宇航 員會 呼出 二氧化碳 二氧化碳 會 畀 嗰 啲 微生物 吸收 轉 化成 一種 含有 豐富 <L1>營養</L1> 同 碳 嘅 作物	Astronauts would breathe out carbon dioxide, that carbon dioxide would then be captured by the microbes and converted into a nutritious, carbon-rich crop.				
宇航 員會 呼出 二氧化碳 二氧化碳 會 畀 嗰 啲 微生物 吸收 轉 化成 一種 含有 豐富 <N1></N1> 同 碳 嘅 作物	Astronauts would breathe out carbon dioxide, that carbon dioxide would then be captured by the microbes and converted into a nutritious, carbon-rich crop.				
FALSE					
					
所以 你 同 我 都 係 移除 <L1>熱帶</L1> 雨林 嘅 罪魁 禍首	So you and I are direct beneficiaries of removed rainforests.				
所以 你 同 我 都 係 移除 <N1></N1> 雨林 嘅 罪魁 禍首	So you and I are direct beneficiaries of removed rainforests.				
FALSE					
					
如果 你品 嘗 當地 小型 <L1>啤酒</L1> 廠 嘅 一 種 啤酒 都 係 一種 微生物 嘅 產 物	If you enjoy a beer from your local microbrewery — a product of microbes.				
如果 你品 嘗 當地 小型 <N1>小麦酒</N1> 廠 嘅 一 種 啤酒 都 係 一種 微生物 嘅 產 物	If you enjoy a beer from your local microbrewery — a product of microbes.				
TRUE					
					
以往 靠 <L1>廣告</L1> 賺 錢 嘅 經 營 模式 成為 絕響	The advertising business models that have sustained reporting are broken.				
以往 靠 <N1></N1> 賺 錢 嘅 經 營 模式 成為 絕響	The advertising business models that have sustained reporting are broken.				
FALSE					
					
但 最 令人 興 奮 嘅 係 譬如 烏克 蘭 嘅 波 羅 申 科 俄 羅 斯 總 統 <L1>普京</L1> 嘅 密友 仲有 英國 前首相 <L2>卡梅倫</L2>	But perhaps most exciting of all were the number of world leaders and elect politicians that were emerging from the documents — figures like Petro Poroshenko in Ukraine, close associates of Vladimir Putin in Russia and the British Prime Minister, David Cameron, who is linked through his late father, Ian Cameron.				
但 最 令人 興 奮 嘅 係 譬如 烏克 蘭 嘅 波 羅 申 科 俄 羅 斯 總 統 <N1></N1> 嘅 密友 仲有 英國 前首相 <N2></N2>	But perhaps most exciting of all were the number of world leaders and elect politicians that were emerging from the documents — figures like Petro Poroshenko in Ukraine, close associates of Vladimir Putin in Russia and the British Prime Minister, David Cameron, who is linked through his late father, Ian Cameron.				
FALSE					
					
其實 <L1>巴拿馬</L1> 文件 令記者 用 一個 與眾 不同 嘅 角度 嚟 睇 世界	Panama Papers actually allowed the reporters to look at the world through a different lens from everybody else.				
其實 <N1></N1> 文件 令記者 用 一個 與眾 不同 嘅 角度 嚟 睇 世界	Panama Papers actually allowed the reporters to look at the world through a different lens from everybody else.				
FALSE					
					
喺 我 哋 將 佢 哋 藏身 地點 曝光 之 後 一批 聲稱 係 <L1>墨西哥</L1> 販毒 集團成 員 嘅 人 被捕	These alleged members of a Mexican drug cartel were arrested after we published details about their hideout.				
喺 我 哋 將 佢 哋 藏身 地點 曝光 之 後 一批 聲稱 係 <N1></N1> 販毒 集團成 員 嘅 人 被捕	These alleged members of a Mexican drug cartel were arrested after we published details about their hideout.				
FALSE					
					
像 這個關 於 氣候 變化 的 頭條 還有 這個 跟 空氣 <L1>質量</L1> 和 濃霧 有關 的 頭條	Headlines that look like this when they have to do with climate change, and headlines that look like this when they have to do with air quality or smog.				
像 這個關 於 氣候 變化 的 頭條 還有 這個 跟 空氣 <N1></N1> 和 濃霧 有關 的 頭條	Headlines that look like this when they have to do with climate change, and headlines that look like this when they have to do with air quality or smog.				
FALSE					
					
在 我們 撰 寫 的 每 一份 評估 當中 都 會 包含 一個 摘要 摘要 是 寫給 沒有 科學 <L1>背景</L1> 的 讀者 的	In each one of those assessments that we write, we always tag on a summary, and the summary is written for a non-scientific audience.	环境 背景 | 上下文 场合 情况 来龙去脉 环境 背景 | 背景 背景幕 | 底子 背景			
在 我們 撰 寫 的 每 一份 評估 當中 都 會 包含 一個 摘要 摘要 是 寫給 沒有 科學 <N1></N1> 的 讀者 的	In each one of those assessments that we write, we always tag on a summary, and the summary is written for a non-scientific audience.				
FALSE					
					
學生 必須 <L1>先令</L1> 我 哋 覺 得 佢 哋 嘅 英文 夠好	And you have to satisfy us first that your English is good enough.	一先令硬币 先令			
學生 必須 <N1></N1> 我 哋 覺 得 佢 哋 嘅 英文 夠好	And you have to satisfy us first that your English is good enough.				
FALSE					
					
因為 美國 英語 測驗 <L1>托福</L1>   1964   年 先至 開始	Because they didn't start until 1964 with TOEFL, the American test of English.				
因為 美國 英語 測驗 <N1></N1>   1964   年 先至 開始	Because they didn't start until 1964 with TOEFL, the American test of English.				
FALSE					
					
喺 英 國 <L1>文法</L1> 學校裡 面 佢 要 翻 譯 所有 嘢 做 英文	She had to translate it into English at her grammar school.	文法 语法			
喺 英 國 <N1></N1> 學校裡 面 佢 要 翻 譯 所有 嘢 做 英文	She had to translate it into English at her grammar school.				
FALSE					
					
由 於 <L1>中國</L1> 傳統 偏愛男嬰 男仔 同女 仔 喺 呢 一年 係   120 :   100	With a traditional preference to baby boys, the boy-girl ratio that year was 120 to 100.				
由 於 <N1></N1> 傳統 偏愛男嬰 男仔 同女 仔 喺 呢 一年 係   120 :   100	With a traditional preference to baby boys, the boy-girl ratio that year was 120 to 100.				
FALSE					
					
六千五百 萬 年前 啲 <L1>恐龍</L1> 好慘	65 million years ago the dinosaurs had a bad day.				
六千五百 萬 年前 啲 <N1></N1> 好慘	65 million years ago the dinosaurs had a bad day.				
FALSE					
					
形成 呢 個 小行星 既物體 大概 係   30 到 50 <L1>碼</L1> 寬 ,   所以 差不多 係 麥基禮 堂 嘅 晒 士	The object that formed this was probably about 30 to 50 yards across, so roughly the size of Mackey Auditorium here.				
形成 呢 個 小行星 既物體 大概 係   30 到 50 <N1></N1> 寬 ,   所以 差不多 係 麥基禮 堂 嘅 晒 士	The object that formed this was probably about 30 to 50 yards across, so roughly the size of Mackey Auditorium here.				
FALSE					
					
通古斯 卡 上空 嘅 石 頭 好 可能 係 由 岩石 構成 更加 易碎 所以 佢 會 係 空中爆炸 無論 係 邊一種 方式 ,   都 引起 2 千萬 <L1>噸</L1> 嘅 巨大 爆炸	The one over Tunguska was probably made of rock, and that's much more crumbly, so it blew up in the air. Either way, these are tremendous explosions, 20 megatons.				
通古斯 卡 上空 嘅 石 頭 好 可能 係 由 岩石 構成 更加 易碎 所以 佢 會 係 空中爆炸 無論 係 邊一種 方式 ,   都 引起 2 千萬 <N1></N1> 嘅 巨大 爆炸	The one over Tunguska was probably made of rock, and that's much more crumbly, so it blew up in the air. Either way, these are tremendous explosions, 20 megatons.				
FALSE					
					
而且 撞出 一個 坑來 發掘 以 瞭解 彗星 表面 之下 係 咩 嘢 <L1>物質</L1> 我 地 由 呢 度 學到 好多	The purpose was to make a crater to excavate the material and see what was underneath the surface of this comet, which we learned quite a bit about.				
而且 撞出 一個 坑來 發掘 以 瞭解 彗星 表面 之下 係 咩 嘢 <N1></N1> 我 地 由 呢 度 學到 好多	The purpose was to make a crater to excavate the material and see what was underneath the surface of this comet, which we learned quite a bit about.				
FALSE					
					
6 千 5 百萬年 後 我 們 嘅 <L1>骨</L1> 頭 唔 會 係 博物 館裡面 惹 塵埃	65 million years from now, we don't have to have our bones collecting dust in a museum.	骨 骨头 骨架 骨骼			
6 千 5 百萬年 後 我 們 嘅 <N1></N1> 頭 唔 會 係 博物 館裡面 惹 塵埃	65 million years from now, we don't have to have our bones collecting dust in a museum.				
FALSE					
					
近 五分 一 嘅 溫 室 氣 體 係 由 畜牧 產生 <L1>占</L1> 嘅 比重 仲大過 交通工具	Nearly one-fifth of all greenhouse gas is generated by livestock production — more than transportation.	占 占据 需要			
近 五分 一 嘅 溫 室 氣 體 係 由 畜牧 產生 <N1></N1> 嘅 比重 仲大過 交通工具	Nearly one-fifth of all greenhouse gas is generated by livestock production — more than transportation.				
FALSE					
					
我 哋 唔 係 生出 嚟 就 淨食 <L1>三文治</L1> 或者 彩虹 糖	We're not born craving Whoppers or Skittles.				
我 哋 唔 係 生出 嚟 就 淨食 <N1>夹心面包</N1> 或者 彩虹 糖	We're not born craving Whoppers or Skittles.				
TRUE					
					
甜品 就 係 響 出面 買 嘅 雪糕 或者 <L1>曲奇</L1> 餅	For dessert, store-bought ice cream or cookies.				
甜品 就 係 響 出面 買 嘅 雪糕 或者 <N1>饼干</N1> 餅	For dessert, store-bought ice cream or cookies.				
TRUE					
					
因為 呢 啲 咁 嘅 <L1>廚</L1> 藝 驅 使 我 去 學 煮 嘢 食 畀 自己	This kind of cooking drove me to learn how to cook for myself.				
因為 呢 啲 咁 嘅 <N1></N1> 藝 驅 使 我 去 學 煮 嘢 食 畀 自己	This kind of cooking drove me to learn how to cook for myself.				
FALSE					
					
呢 度 係 <L1>奧克蘭</L1> 一個 圖書館	This is a library in Auckland.				
呢 度 係 <N1></N1> 一個 圖書館	This is a library in Auckland.				
FALSE					
					
我 睇 到 一張 特寫 小貓 同小貓媽 咪 一 齊 嘅 <L1>卡片</L1>	So I started taking a look at them. (Music) I saw one of them that featured a kitten and her mom and wishing her mom a happy Mother's Day.	卡 卡片 纸牌			
我 睇 到 一張 特寫 小貓 同小貓媽 咪 一 齊 嘅 <N1></N1>	So I started taking a look at them. (Music) I saw one of them that featured a kitten and her mom and wishing her mom a happy Mother's Day.				
FALSE					
					
好 有 <L1>經驗</L1> 同埋 好 熟識	So young people today have lots of experience and lots of familiarity with interacting with new technologies, but a lot less so of creating with new technologies and expressing themselves with new technologies.				
好 有 <N1></N1> 同埋 好 熟識	So young people today have lots of experience and lots of familiarity with interacting with new technologies, but a lot less so of creating with new technologies and expressing themselves with new technologies.				
FALSE					
					
呢 舊 新 <L1>積木</L1> 顯示 影像 動 作 嘅 幅度 佢 就 會 指示 個 氣球 爆開	So there's a new block that says how much video motion there is, and then, if there's so much video motion, it will then tell the balloon to pop.				
呢 舊 新 <N1></N1> 顯示 影像 動 作 嘅 幅度 佢 就 會 指示 個 氣球 爆開	So there's a new block that says how much video motion there is, and then, if there's so much video motion, it will then tell the balloon to pop.				
FALSE					
					
幾 年前 當我去 其中 一個 <L1>俱樂部</L1> 時 我 見 到 一個 十三 歲 嘅 男仔 對 於 自己 嘅 遊 戲	And when I went to one of the clubhouses a couple years ago, I saw a 13-year-old boy who was using our Scratch software to create a game somewhat like this one, and he was very happy with his game and proud of his game, but also he wanted to do more.				
幾 年前 當我去 其中 一個 <N1>会所</N1> 時 我 見 到 一個 十三 歲 嘅 男仔 對 於 自己 嘅 遊 戲	And when I went to one of the clubhouses a couple years ago, I saw a 13-year-old boy who was using our Scratch software to create a game somewhat like this one, and he was very happy with his game and proud of his game, but also he wanted to do more.				
TRUE					
					
而 你 唔 可以 指望 有 一個 正 統 嘅 發 展 模式 如果 你 同時 破壞 或 任由 呢 嗰 珍 貴 同 <L1>賴</L1> 以 發 展 嘅 資 源 退化 即 係 呢 個 生態 系統	And you can't really have a proper model for development if at the same time you're destroying or allowing the degradation of the very asset, the most important asset, which is your development asset, that is ecological infrastructure.				
而 你 唔 可以 指望 有 一個 正 統 嘅 發 展 模式 如果 你 同時 破壞 或 任由 呢 嗰 珍 貴 同 <N1></N1> 以 發 展 嘅 資 源 退化 即 係 呢 個 生態 系統	And you can't really have a proper model for development if at the same time you're destroying or allowing the degradation of the very asset, the most important asset, which is your development asset, that is ecological infrastructure.				
FALSE					
					
所以 權衡 利弊 嘅 時 候 就 會 發 現 實 際 利 <L1>潤</L1> 分 別 是 1200 同 600 美元	So you compare the two sides of the coin and you find that it's more like 1,200 to 600.				
所以 權衡 利弊 嘅 時 候 就 會 發 現 實 際 利 <N1></N1> 分 別 是 1200 同 600 美元	So you compare the two sides of the coin and you find that it's more like 1,200 to 600.				
FALSE					
					
當 量度 國 民生 產總值 作為 國家 層面 經濟表 現 嘅 標 準 我 哋 並 無 包括 <L1>自然界</L1> 嘅 資 源	When we measure GDP as a measure of economic performance at the national level, we don't include our biggest asset at the country level.	物质界 自然界			
當 量度 國 民生 產總值 作為 國家 層面 經濟表 現 嘅 標 準 我 哋 並 無 包括 <N1></N1> 嘅 資 源	When we measure GDP as a measure of economic performance at the national level, we don't include our biggest asset at the country level.				
FALSE					
					
因為 我 地 擁 有 嘅 生 態 系 統 同 自然 <L1>資本</L1> 就 只得 咁 多	Because mother nature only has that much in ecological infrastructure and that much natural capital.				
因為 我 地 擁 有 嘅 生 態 系 統 同 自然 <N1></N1> 就 只得 咁 多	Because mother nature only has that much in ecological infrastructure and that much natural capital.				
FALSE					
					
我 嘅 作品 呢 排 喺 <L1>邁</L1> 阿 密 展出 有個 女人 同 我 講 佢 覺 得 每 一 槍 都 打 系 佢 嘅 心口	When I showed this work recently in Miami, a woman told me she felt every gun shot to her soul.				
我 嘅 作品 呢 排 喺 <N1></N1> 阿 密 展出 有個 女人 同 我 講 佢 覺 得 每 一 槍 都 打 系 佢 嘅 心口	When I showed this work recently in Miami, a woman told me she felt every gun shot to her soul.				
FALSE					
					
舊 年 喺 <L1>柏林</L1> 展出 嗰 陣 一 個 哲 學 系 嘅 學 生 問 我 係 咩 嘢 激 發 最近 嘅 事件	While showing in Berlin last year, a philosophy student asked me what prompted these recent killings.				
舊 年 喺 <N1></N1> 展出 嗰 陣 一 個 哲 學 系 嘅 學 生 問 我 係 咩 嘢 激 發 最近 嘅 事件	While showing in Berlin last year, a philosophy student asked me what prompted these recent killings.				
FALSE					
					
但 喺 佢 建成 後 嘅 短短 四年 艾菲爾起 咗 巴黎 鐵塔 而且 佢 起 鐵 塔 嘅 時 候 促使 好似 紐約同 <L1>芝加哥</L1> 咁 嘅 城市 開始 競爭 亦 令 到 工程 學 嘅 知 識 亦 都 愈 嚟 愈 成熟	But only four years after it was built, Gustave Eiffel was building the Eiffel Tower, and as he built the Eiffel Tower, he changed the skylines of the cities of the world, changed and created a competition between places like New York City and Chicago, where developers started building bigger and bigger buildings and pushing the envelope up higher and higher with better and better engineering.				
但 喺 佢 建成 後 嘅 短短 四年 艾菲爾起 咗 巴黎 鐵塔 而且 佢 起 鐵 塔 嘅 時 候 促使 好似 紐約同 <N1></N1> 咁 嘅 城市 開始 競爭 亦 令 到 工程 學 嘅 知 識 亦 都 愈 嚟 愈 成熟	But only four years after it was built, Gustave Eiffel was building the Eiffel Tower, and as he built the Eiffel Tower, he changed the skylines of the cities of the world, changed and created a competition between places like New York City and Chicago, where developers started building bigger and bigger buildings and pushing the envelope up higher and higher with better and better engineering.				
FALSE					
					
<L1>倫敦</L1> 有 一幢 九層 高 嘅 木 製 樓 澳洲 都 有 一座 新 嘅 木 製 樓 大概 十至 十一 層樓 高	There's a building in London that's nine stories, a new building that just finished in Australia that I believe is 10 or 11.				
<N1></N1> 有 一幢 九層 高 嘅 木 製 樓 澳洲 都 有 一座 新 嘅 木 製 樓 大概 十至 十一 層樓 高	There's a building in London that's nine stories, a new building that just finished in Australia that I believe is 10 or 11.				
FALSE					
					
佢 唔 單 止 保 護 咗 中 國 政 權 免受 外 國 嘅 <L1>普</L1> 世 價 值 影 響 甚至 將人 分成 一個 個 小圈子	It's not only to defend the Chinese regime from overseas, from the universal values, but also to prevent China's own citizens to access the global free Internet, and even separate themselves into blocks, not united.				
佢 唔 單 止 保 護 咗 中 國 政 權 免受 外 國 嘅 <N1></N1> 世 價 值 影 響 甚至 將人 分成 一個 個 小圈子	It's not only to defend the Chinese regime from overseas, from the universal values, but also to prevent China's own citizens to access the global free Internet, and even separate themselves into blocks, not united.				
FALSE					
					
而突 尼西 亞總統 班 <L1>阿里</L1> 雖然 冇 阻止 人上 社交 網	But also, Ben Ali, Tunisian president, didn't follow the second rule.	阿里 阿里.穆罕默德			
而突 尼西 亞總統 班 <N1></N1> 雖然 冇 阻止 人上 社交 網	But also, Ben Ali, Tunisian president, didn't follow the second rule.				
FALSE					
					
因為 <L1>相對</L1> 其他 病 嘅 研究	We understand less about the science of Alzheimer's than other diseases because we've invested less time and money into researching it.				
因為 <N1></N1> 其他 病 嘅 研究	We understand less about the science of Alzheimer's than other diseases because we've invested less time and money into researching it.				
FALSE					
					
帶 埋 相片 旅行 <L1>貼士</L1>	with pictures, with travel tips.				
帶 埋 相片 旅行 <N1>提示</N1>	with pictures, with travel tips.				
TRUE					
					
呢 啲 系 我 幫襯 過 嘅 一部分 <L1>士多</L1> 因 為 佢 地 想 知道 我 去 過 邉	So these are the stores that I shop in — some of them — because they need to know.				
呢 啲 系 我 幫襯 過 嘅 一部分 <N1>小卖部</N1> 因 為 佢 地 想 知道 我 去 過 邉	So these are the stores that I shop in — some of them — because they need to know.				
TRUE					
					
呢 啲 系 我 自己 係 屋企 煮 嘅 <L1>飯</L1>	These are some of the meals that I've been cooking at home.				
呢 啲 系 我 自己 係 屋企 煮 嘅 <N1></N1>	These are some of the meals that I've been cooking at home.				
FALSE					
					
我 好 開心 係 呢 啲 部門 有 <L1>藝術</L1> 愛好者	And I'm glad that we have patrons of the arts in these fields.				
我 好 開心 係 呢 啲 部門 有 <N1></N1> 愛好者	And I'm glad that we have patrons of the arts in these fields.				
FALSE					
					
佢 嘅 沟通 同 社交 不可思议 嘅 提升 到 可以 去 正常 嘅 学校 返 学 佢 甚至 变成 咗 一个 <L1>空手道</L1> 嘅 冠 軍	And his communication and social interaction were improved so dramatically that he was enrolled into a regular school and even became a karate super champ.				
佢 嘅 沟通 同 社交 不可思议 嘅 提升 到 可以 去 正常 嘅 学校 返 学 佢 甚至 变成 咗 一个 <N1>武术</N1> 嘅 冠 軍	And his communication and social interaction were improved so dramatically that he was enrolled into a regular school and even became a karate super champ.				
TRUE					
					
佢 哋 都 唔 系 天使 但 亦 唔 系惡 <L1>魔</L1>	All of them are not angels, but they're not monsters either.				
佢 哋 都 唔 系 天使 但 亦 唔 系惡 <N1></N1>	All of them are not angels, but they're not monsters either.				
FALSE					
					
我 決定 去 8 個 以色列 同 <L1>巴勒斯坦</L1> 城市 貼相 貼系 牆 嘅 兩 邊	I decided to paste in eight Israeli and Palestinian cities and on both sides of the wall.				
我 決定 去 8 個 以色列 同 <N1></N1> 城市 貼相 貼系 牆 嘅 兩 邊	I decided to paste in eight Israeli and Palestinian cities and on both sides of the wall.				
FALSE					
					
同 其他   2 , 650   萬美國 人 一樣 我 住 喺 一 個 食物 荒蕪 之 地 就 係 <L1>洛杉磯</L1> 中南部 亦 係 外賣 車道 普遍 同馬路 槍擊頻 繁 嘅 地方	Just like 26.5 million other Americans, I live in a food desert, South Central Los Angeles, home of the drive-thru and the drive-by.				
同 其他   2 , 650   萬美國 人 一樣 我 住 喺 一 個 食物 荒蕪 之 地 就 係 <N1></N1> 中南部 亦 係 外賣 車道 普遍 同馬路 槍擊頻 繁 嘅 地方	Just like 26.5 million other Americans, I live in a food desert, South Central Los Angeles, home of the drive-thru and the drive-by.				
FALSE					
					
我想 將貨櫃 變成 有益 嘅 <L1>咖啡</L1> 廳	I want to take shipping containers and turn them into healthy cafes.				
我想 將貨櫃 變成 有益 嘅 <N1></N1> 廳	I want to take shipping containers and turn them into healthy cafes.				
FALSE					
					
過去 20 年 係 干 預 嘅 年代 阿富汗 只 係 五幕 <L1>悲劇</L1> 中 嘅 其中 一幕	The last 20 years has been the age of intervention, and Afghanistan is simply one act in a five-act tragedy.				
過去 20 年 係 干 預 嘅 年代 阿富汗 只 係 五幕 <N1></N1> 中 嘅 其中 一幕	The last 20 years has been the age of intervention, and Afghanistan is simply one act in a five-act tragedy.				
FALSE					
					
我 哋 面 對 <L1>盧旺達</L1> 我 哋 面 對 波斯 尼亞然 後 我 哋 搵 番 自信	We faced Rwanda; we faced Bosnia, and then we rediscovered our confidence.				
我 哋 面 對 <N1></N1> 我 哋 面 對 波斯 尼亞然 後 我 哋 搵 番 自信	We faced Rwanda; we faced Bosnia, and then we rediscovered our confidence.				
FALSE					
					
呢 個 係 一個 係 <L1>新加坡</L1> 嘅 大型 住宅 項目	This is a residential development in Singapore, large scale.				
呢 個 係 一個 係 <N1></N1> 嘅 大型 住宅 項目	This is a residential development in Singapore, large scale.				
FALSE					
					
<L1>埃及</L1> 學家 早就 知道 伊塔 威 嘅 大概 位置	Egyptologists have always known the site of Itjtawy was located somewhere near the pyramids of the two kings who built it, indicated within the red circles here, but somewhere within this massive flood plain.				
<N1></N1> 學家 早就 知道 伊塔 威 嘅 大概 位置	Egyptologists have always known the site of Itjtawy was located somewhere near the pyramids of the two kings who built it, indicated within the red circles here, but somewhere within this massive flood plain.				
FALSE					
					
呢 <L1>三條</L1> 捷徑 提醒 我	So these three desire paths remind me we need to design for real human needs.				
呢 <N1></N1> 捷徑 提醒 我	So these three desire paths remind me we need to design for real human needs.				
FALSE					
					
仲有 神殿 中 嘅 神器 帶回 <L1>巴比</L1> 倫	Not only the Jews, he'd taken the temple vessels.				
仲有 神殿 中 嘅 神器 帶回 <N1></N1> 倫	Not only the Jews, he'd taken the temple vessels.				
FALSE					
					
想 當然 對 於 <L1>希伯來</L1> 歷史 嚟 講 呢 喺 個 非常 重要 嘅 一刻	It is, of course, a great moment in the history of the Jewish people.				
想 當然 對 於 <N1></N1> 歷史 嚟 講 呢 喺 個 非常 重要 嘅 一刻	It is, of course, a great moment in the history of the Jewish people.				
FALSE					
					
