ассамблея	French
ассортимент	French
ассоциация	French
астения	French
асфальт	French
атака	French
атанда	French
ателье	French
атеросклероз	French
атташе	French
аттитюд	French
афера	French
аферист	French
афиша	French
аш	French
аэрограмма	French
аэродром	French
аэроплан	French
аэропорт	French
аэростат	French
багаж	French
багет	French
база	French
бал	French
баланс	French
балет	French
балет-феерия	French
балкон	French
балл	French
баллада	French
баллон	French
балюстрада	French
бамбук	French
банальный	French
банан	French
банда	French
бандаж	French
бандероль	French
банкет	French
Бар	French
бар	French
барак	French
барельеф	French
баржа	French
барон	French
баррикада	French
барьер	French
бассейн	French
бастион	French
баталия	French
батальон	French
батон	French
батут	French
беж	French
безе	French
бекас	French
бельэтаж	French
бемоль	French
бенефис	French
бенефициар	French
Бенуа	French
берет	French
бетон	French
бефстроганов	French
бивак	French
бивуак	French
бигуди	French
биде	French
бидон	French
бижутерия	French
бизон	French
билет	French
бильярд	French
бинокль	French
бисквит	French
бистро	French
блиндаж	French
блок	French
блокнот	French
блуза	French
боа	French
бокаж	French
бокал	French
бокс	French
боксит	French
болид	French
бомонд	French
бон	French
бонбоньерка	French
бонистика	French
бонмо	French
бор	French
бордо	French
бордюр	French
бот	French
бра	French
бравада	French
бравый	French
браконьер	French
браслет	French
брелок	French
Брест	French
брешь	French
бри	French
брикет	French
брошь	French
брошюра	French
брюнет	French
будировать	French
букет	French
букинист	French
букля	French
бульвар	French
бульон	French
бурбон	French
буржуа	French
буржуазия	French
буржуазный	French
буржуй	French
бурре	French
буссоль	French
бутик	French
бутон	French
бутыль	French
Буш-дю-Рон	French
БЦЖ	French
бюджет	French
бюллетень	French
бюро	French
бюрократ	French
бюст	French
ва-банк	French
вагон	French
ваза	French
вакансия	French
вакантный	French
валет	French
валидол	French
Валь-д'Уаз	French
вальс	French
вампир	French
вандализм	French
вантуз	French
варан	French
вариант	French
варьете	French
васисдас	French
вассал	French
вата	French
велосипед	French
велюр	French
Вена	French
вернисаж	French
Версаль	French
вестибюль	French
визави	French
визаж	French
визажист	French
визионер	French
визир	French
виконт	French
винегрет	French
вираж	French
виртуоз	French
витраж	French
витрина	French
водевиль	French
волан	French
волонтёр	French
вольер	French
вояж	French
вуаль	French
габарит	French
гавот	French
Гавр	French
газ	French
газель	French
газета	French
газон	French
галета	French
галиматья	French
галлицизм	French
гамак	French
гамбит	French
гараж	French
гарантия	French
гарда	French
гардероб	French
гарнизон	French
гарнир	French
гарнитура	French
гарсон	French
гастрит	French
гастрономия	French
гектар	French
гемоглобин	French
гепард	French
герой	French
гетра	French
гид	French
гильотина	French
гиппопотам	French
гланда	French
глиссер	French
глиф	French
гобелен	French
горельеф	French
гравий	French
гравюра	French
Гран-при	French
гран-при	French
Грас	French
грассировать	French
гратен	French
графомания	French
грена	French
гренадер	French
Гренель	French
грим	French
грипп	French
гриф	French
грот	French
гротеск	French
грюйер	French
гуашь	French
гудрон	French
гурман	French
дама	French
дантист	French
дебил	French
дебош	French
дебошир	French
дебют	French
дебютант	French
девиз	French
дегустация	French
дежавю	French
дежурный	French
дезертир	French
дезинфекция	French
декаданс	French
декадент	French
декантировать	French
декольте	French
декор	French
декорум	French
деликатес	French
дельтаплан	French
демарш	French
демобилизация	French
демократизм	French
демонтаж	French
депо	French
дерматин	French
десант	French
десерт	French
деспотизм	French
деталь	French
детерминатив	French
дециметр	French
дивертисмент	French
дивизион	French
диез	French
Дижон	French
дилижанс	French
динамизм	French
диплом	French
дипломат	French
директива	French
директория	French
директриса	French
дирижабль	French
дирижировать	French
диспансер	French
диспашер	French
диссонанс	French
дистанция	French
дож	French
домен	French
донжон	French
досье	French
дофин	French
Дофине	French
драже	French
драп	French
дренаж	French
дублон	French
дубль	French
дубляж	French
дублёр	French
душ	French
дуэль	French
дюжина	French
жабо	French
жавель	French
Жавель	French
жакет	French
жалюзи	French
жандарм	French
жандармерия	French
Жанна	French
жанр	French
жаргон	French
желе	French
жест	French
жетон	French
жилет	French
жираф	French
Жиронда	French
Жозефина	French
жонглёр	French
журнал	French
журналист	French
жюри	French
зенит	French
зеро	French
зефир	French
зоопсихолог	French
Ивелин	French
игрек	French
инвалид	French
индустриализация	French
инициатива	French
интендант	French
интерьер	French
интриган	French
иод	French
ипотека	French
Ипр	French
истерика	French
ихтиоз	French
йод	French
кабаре	French
кабестан	French
кавалер	French
кавалергард	French
Кавказ	French
кадастр	French
кадр	French
кадра	French
кадры	French
каземат	French
каик	French
каламбур	French
Кале	French
калебас	French
калория	French
калька	French
кальмар	French
кальсоны	French
камамбер	French
Камбоджа	French
камрад	French
камуфляж	French
канапе	French
канва	French
канитель	French
канкан	French
канонада	French
кантон	French
капот	French
каприз	French
капсюль	French
каптенармус	French
капюшон	French
карабин	French
карамель	French
карбонад	French
карбюратор	French
кардиограмма	French
каре	French
каркас	French
карнавал	French
карт-бланш	French
картуш	French
карьер	French
каска	French
каскад	French
каскадёр	French
каскет	French
каста	French
кастет	French
каталог	French
катафалк	French
катрен	French
каучук	French
кафе	French
кашалот	French
кашне	French
кашпо	French
квиты	French
кепи	French
километраж	French
киоск	French
киш	French
клавесин	French
кларнет	French
классицизм	French
клерк	French
клише	French
клошар	French
клёш	French
кок	French
кокарда	French
кокетка	French
кокиль	French
коклюш	French
кокон	French
коленкор	French
колибри	French
коллаборационизм	French
коллаборация	French
коллаж	French
колье	French
команда	French
командир	French
комбатант	French
комбинезон	French
комильфо	French
комитет	French
коммерсант	French
коммивояжёр	French
коммуна	French
коммунист	French
коммюнике	French
комод	French
компани	French
компилировать	French
компостер	French
компот	French
конверт	French
конгломерат	French
конструктор	French
консьерж	French
контакт	French
контр-	French
контроль	French
контузия	French
контур	French
конферансье	French
конфитюр	French
конформизм	French
концессия	French
коньяк	French
кордебалет	French
корнишон	French
корсаж	French
корсет	French
кортеж	French
космополит	French
космополитизм	French
костюм	French
Кот-д'Ивуар	French
котлета	French
кофр	French
кошмар	French
креветка	French
крем	French
крем-брюле	French
креол	French
креп	French
кретин	French
криз	French
кристалл	French
кристаллизовать	French
круассан	French
круп	French
крупье	French
крутон	French
ксилофон	French
кузен	French
кузина	French
кулиса	French
кулон	French
кулуары	French
культуризм	French
купе	French
куплет	French
купол	French
купон	French
купюра	French
кур	French
кураж	French
куранты	French
курьер	French
курьёз	French
кутюрье	French
кушетка	French
кювет	French
Ла-Манш	French
лаж	French
ламантин	French
Лансере	French
лансье	French
лассо	French
Ле Пен	French
легитимный	French
Ленне	French
лиана	French
либерализм	French
ливрея	French
ликёр	French
лиловый	French
лимит	French
лимонад	French
лимузин	French
литота	French
литраж	French
ложа	French
локомотив	French
лонжерон	French
лорнет	French
лосьон	French
Лотарингия	French
Луара	French
луидор	French
Лумумба	French
лупа	French
лье	French
люстра	French
магнетизм	French
Магомет	French
мадам	French
мадемуазель	French
мадмуазель	French
маз	French
майонез	French
макет	French
макияж	French
макраме	French
Макрон	French
маман	French
мангуст	French
манеж	French
манекен	French
манера	French
манжета	French
маникюр	French
манкировать	French
мансарда	French
манто	French
маньяк	French
манёвр	French
маргинал	French
маржа	French
маркиз	French
марля	French
мармелад	French
мародёр	French
Марсель	French
марш	French
маска	French
масон	French
массаж	French
массивный	French
мат	French
материалист	French
мебель	French
мемуары	French
меню	French
меренга	French
мерси	French
месса	French
месье	French
метис	French
метр	French
метраж	French
метрдотель	French
метро	French
метрополитен	French
мигрень	French
мизансцена	French
микроскопия	French
миллиард	French
миллиардер	French
миллион	French
мимоза	French
мина	French
минарет	French
минерал	French
минет	French
министр	French
мираж	French
мириада	French
мистик	French
мобилизация	French
моветон	French
мода	French
модель	French
модерн	French
модуль	French
мол	French
моллюск	French
Монмартр	French
монолог	French
Монпарнас	French
монстр	French
монтаж	French
моралист	French
морена	French
морфема	French
мотив	French
мотоцикл	French
мсьё	French
муляж	French
мусс	French
мушкетёр	French
мэр	French
мэрия	French
мэтр	French
наивный	French
Намюр	French
наполеон	French
наполеондор	French
нарвал	French
натурализм	French
натуралист	French
натюрморт	French
неврология	French
неглиже	French
негр	French
негроид	French
ненюфар	French
неофит	French
непотизм	French
ниша	French
ноктюрн	French
Нор	French
Нормандия	French
нувориш	French
нуга	French
нумизмат	French
нумизматика	French
ню	French
нюанс	French
О-де-Сен	French
о-пер	French
о-пэр	French
огр	French
ода	French
одеколон	French
окуляр	French
оливье	French
Олланд	French
омар	French
омлет	French
опак	French
опера-феерия	French
операнд	French
оппозиция	French
оранжевый	French
оранжерея	French
организм	French
отель	French
Отёй	French
официант	French
па	French
Па-де-Кале	French
павильон	French
паж	French
пакет	French
палантин	French
палитра	French
пальто	French
пандус	French
паника	French
панно	French
пансион	French
пансионат	French
панталоны	French
пантомима	French
папа	French
папье-маше	French
парадиз	French
паразит	French
парашют	French
пардон	French
пари	French
парик	French
парк	French
паркет	French
парламент	French
пармезан	French
партизан	French
парфюм	French
паскаль	French
паспорт	French
пассаж	French
пассатижи	French
Пасси	French
пастила	French
пасьянс	French
пат	French
патрон	French
патронаж	French
патруль	French
пацифизм	French
педант	French
педикюр	French
пейзаж	French
пейзан	French
пейзанин	French
пелерина	French
пенсионер	French
пенсне	French
пеньюар	French
перкаль	French
перрон	French
персонаж	French
пессимизм	French
пессимист	French
пик	French
пике	French
пикник	French
пилотаж	French
пилюля	French
пинцет	French
пирога	French
пируэт	French
писсуар	French
пистолет	French
плагиат	French
план	French
планшет	French
планёр	French
плато	French
плафон	French
плацдарм	French
плюрализм	French
плюш	French
пляж	French
Полетт	French
поликлиника	French
Полина	French
полип	French
политеизм	French
поляризация	French
помада	French
понт	French
понтон	French
попурри	French
портмоне	French
портсигар	French
портупея	French
портфель	French
портье	French
портьера	French
пост	French
потофё	French
почтальон	French
поэт	French
поэтесса	French
президент	French
премьер-министр	French
премьера	French
прерия	French
пресс	French
пресс-папье	French
пресса	French
престиж	French
преферанс	French
примитив	French
принцесса	French
прогноз	French
прожект	French
прожектор	French
пролетариат	French
проституция	French
протеже	French
протеин	French
протекционизм	French
процедура	French
психофизика	French
психофизиология	French
пудра	French
пульверизатор	French
пуф	French
пьедестал	French
пьеса	French
Пэн	French
пэр	French
пюпитр	French
пюре	French
рагу	French
радиальный	French
радикализм	French
радиозонд	French
раж	French
район	French
ракетка	French
ракля	French
рампа	French
рандеву	French
ранжировать	French
рантье	French
рапорт	French
раса	French
расизм	French
рататуй	French
рафинад	French
реванш	French
реваншизм	French
реверанс	French
революционер	French
ревю	French
регби	French
редактор	French
режим	French
режиссёр	French
резеда	French
резерв	French
резервуар	French
резон	French
резонанс	French
результат	French
резюме	French
реклама	French
рекордсмен	French
реле	French
рельеф	French
реляция	French
ремарка	French
ренессанс	French
реноме	French
репер	French
репертуар	French
репортаж	French
респект	French
рессора	French
ресторан	French
ресурс	French
ретироваться	French
ретро	French
ретроспектива	French
риск	French
розетка	French
розетта	French
рокфор	French
роль	French
роман	French
романс	French
романтик	French
рон-де-жамб	French
рояль	French
Руан	French
рулет	French
рулон	French
рутина	French
рюш	French
саботаж	French
савант	French
садизм	French
сак	French
саквояж	French
салат	French
салон	French
салют	French
сантименты	French
сапа	French
сапёр	French
саше	French
сеанс	French
сезон	French
секретер	French
селективный	French
Сен-Сен-Дени	French
Сена	French
сенбернар	French
сенешаль	French
сеньор	French
сервиз	French
сержант	French
серпантин	French
сигара	French
сигарета	French
сидр	French
силуэт	French
символизм	French
символист	French
Симье	French
Сингапур	French
синефил	French
синхрония	French
сироп	French
ситро	French
склероз	French
смокинг	French
снобизм	French
содомия	French
солист	French
Сомали	French
сомелье	French
сорт	French
сортир	French
сосиска	French
соус	French
софа	French
социализм	French
спектакль	French
спектр	French
стаж	French
стажёр	French
стеарин	French
стен	French
стриптизёр	French
суаре	French
суверен	French
суп	French
сутана	French
сутенёр	French
суфле	French
суфлёр	French
сюжет	French
сюита	French
сюрприз	French
сюрреализм	French
сюртук	French
табак	French
табах	French
табло	French
табурет	French
таверна	French
такси	French
талия	French
талон	French
тамарин	French
тамплиер	French
танин	French
таро	French
тарт	French
тасовать	French
театр	French
текстиль	French
телесуфлёр	French
тембр	French
терминал	French
террорист	French
тет-а-тет	French
тет-де-пон	French
тик	French
типаж	French
тир	French
тираж	French
тире	French
ток	French
толь	French
том	French
торшер	French
травести	French
травматизм	French
трамвай	French
трамплин	French
транспорт	French
трансферт	French
транш	French
траншея	French
триер	French
трико	French
триколор	French
трикотаж	French
триктрак	French
триолизм	French
тритон	French
тротуар	French
трубадур	French
Трюдо	French
трюк	French
трюмо	French
туалет	French
туер	French
тужурка	French
тукан	French
тур	French
тура	French
турбина	French
турбонаддув	French
туризм	French
турне	French
турникет	French
туфта	French
тюль	French
тюльпан	French
тюрбан	French
увертюра	French
унитарный	French
ураган	French
фантом	French
фара	French
фармазон	French
фарс	French
фарш	French
фас	French
фасад	French
фасон	French
фат	French
фаэтон	French
фаянс	French
федерал	French
феерия	French
фельетон	French
феодал	French
ферма	French
фея	French
филе	French
финьшампань	French
фирма	French
флакон	French
фланг	French
фланёр	French
флибустьер	French
флёр-де-лис	French
фо па	French
фойе	French
фон	French
фонд	French
фондю	French
форма	French
форс-мажор	French
форсаж	French
форт	French
фраза	French
фрак	French
франшиза	French
фрегат	French
фритюр	French
фрондёр	French
фронтон	French
фуа-гра	French
фугас	French
фужер	French
фуникулёр	French
фураж	French
фургон	French
фурнитура	French
фурор	French
фуршет	French
фюзеляж	French
хореография	French
хронометраж	French
целлюлоза	French
цинизм	French
Шайо	French
шалот	French
шампунь	French
шанс	French
шансон	French
шансонье	French
шантаж	French
шантрапа	French
шарабан	French
шарада	French
шарж	French
шарлатан	French
шарлотка	French
Шарлотта	French
Шарль	French
шарм	French
шасси	French
шатен	French
шато	French
шевелюра	French
шеврон	French
шедевр	French
шезлонг	French
шеф	French
шик	French
шинель	French
Ширак	French
шифоньер	French
шифр	French
шовинизм	French
шоссе	French
шофер	French
шофёр	French
эгоист	French
эгоцентризм	French
эгрегор	French
экзистенциализм	French
экипаж	French
экономия	French
экран	French
эксклюзив	French
экспансивный	French
экстраполировать	French
эксцентрик	French
электрификация	French
электрофон	French
эликсир	French
элитизм	French
эмаль	French
эмир	French
эмоция	French
эпизод	French
эпика	French
эпилог	French
эполет	French
эполета	French
эпопея	French
Эрмитаж	French
эскадра	French
эскадрон	French
эскарго	French
эскиз	French
эскимос	French
эскорт	French
Эсон	French
эссе	French
эстакада	French
эстафета	French
эстрагон	French
эстрада	French
этаж	French
этажерка	French
эталон	French
этап	French
этикет	French
этикетка	French
этюд	French
эшафот	French
эшелон	French
абхаз	Georgian
аджапсандали	Georgian
Басилашвили	Georgian
батоно	Georgian
боржоми	Georgian
Боржоми	Georgian
вай	Georgian
Гамсахурдия	Georgian
Гарибашвили	Georgian
Джугашвили	Georgian
дзельква	Georgian
Зурабишвили	Georgian
Иванишвили	Georgian
Ингушетия	Georgian
Кикабидзе	Georgian
кинза	Georgian
козинаки	Georgian
Котрикадзе	Georgian
лари	Georgian
мацони	Georgian
Меладзе	Georgian
нарды	Georgian
пахлава	Georgian
Саакашвили	Georgian
Сакартвело	Georgian
сакля	Georgian
сацебели	Georgian
сациви	Georgian
Сванидзе	Georgian
сулугуни	Georgian
Сухуми	Georgian
тамада	Georgian
тархун	Georgian
Тбилиси	Georgian
Тержола	Georgian
унаби	Georgian
харчо	Georgian
хачапури	Georgian
хмели-сунели	Georgian
Цхинвали	Georgian
чахохбили	Georgian
чача	Georgian
чихиртма	Georgian
Шеварднадзе	Georgian
абвер	German
аберрация	German
абзац	German
абзетцер	German
абитуриент	German
аблаут	German
абонент	German
аборт	German
абрис	German
авто	German
автобан	German
автопарк	German
авторитет	German
адвокат	German
адресат	German
айсберг	German
акация	German
аквамарин	German
аккуратный	German
акцессия	German
акция	German
Альбац	German
англицизм	German
анкер	German
анонсировать	German
аншлаг	German
аншлюс	German
аплодировать	German
артефакт	German
артикул	German
артиллерист	German
арфа	German
архив	German
асиндетон	German
атака	German
аусвайс	German
аутизм	German
ауфидерзейн	German
Аушвиц	German
базировать	German
бак	German
бакенбарда	German
бакенбарды	German
бальзам	German
бан	German
банк	German
банка	German
банкир	German
банкнота	German
банкрот	German
бант	German
барон	German
бастард	German
Бах	German
бедекер	German
беллетрист	German
бенефициар	German
бензин	German
Берлин	German
Берн	German
бетонировать	German
Бетховен	German
бинт	German
биржа	German
блиц	German
блицкриг	German
блок	German
блокада	German
бор	German
бордель	German
бормашина	German
борт	German
боцман	German
брандер	German
брандмауэр	German
Браун	German
бригада	German
бригадир	German
брокат	German
брудершафт	German
бруствер	German
бугель	German
буксир	German
бунт	German
бутерброд	German
буфет	German
бухгалтер	German
бухта	German
бюрократия	German
бюстгальтер	German
вакантный	German
вакса	German
вальдшнеп	German
вампир	German
ванна	German
вата	German
ватт	German
вафля	German
вахмистр	German
вахта	German
вахтёр	German
вексель	German
вергельд	German
Вермахт	German
вермут	German
верстак	German
видеотекст	German
визир	German
винкель	German
вирус	German
вольфрам	German
волюнтаризм	German
вундервафля	German
вундеркинд	German
вымпел	German
галстук	German
Гамбург	German
гантель	German
гарпун	German
гастарбайтер	German
гастроль	German
гауляйтер	German
гауптвахта	German
гаштет	German
Гейдельберг	German
гелендваген	German
гелиотроп	German
гель	German
генерал	German
генерал-лейтенант	German
генералитет	German
гений	German
Генрих	German
георгин	German
герр	German
Герцен	German
герцог	German
герцогиня	German
гестапо	German
гильдия	German
гильза	German
гипертония	German
Гитлер	German
глазурь	German
глицерин	German
глянец	German
горн	German
грабарь	German
грабен	German
гравировать	German
градирня	German
гранат	German
граф	German
гримаса	German
гриф	German
грифель	German
гроссбух	German
грубиян	German
грунт	German
группа	German
гунн	German
гурт	German
девальвация	German
дегенерировать	German
дегустировать	German
дезавуировать	German
декан	German
деканат	German
декель	German
дексель	German
дельфин	German
демократия	German
депеша	German
дефис	German
диалектика	German
дизель	German
дизентерия	German
дилетант	German
директор	German
дисгармония	German
дисквалификация	German
диссертация	German
дисфункция	German
дисциплинировать	German
дифференциал	German
доктор	German
доцент	German
драма	German
дроссель	German
дуршлаг	German
дюбель	German
дюна	German
егерь	German
енот	German
ефрейтор	German
зал	German
залп	German
зарин	German
зенкер	German
зонд	German
зуммер	German
игнорировать	German
изолировать	German
имитировать	German
инбус	German
инвентарь	German
инвестиция	German
инженер	German
интерес	German
ипсилон	German
ихтиология	German
кабель	German
кабинет	German
кавалерист	German
Кавказ	German
кайзер	German
камвольный	German
камергер	German
камердинер	German
камертон	German
камин	German
камрад	German
канифоль	German
кант	German
канцлер	German
капа	German
капель	German
капельдинер	German
капитализм	German
капитулировать	German
капо	German
каппа	German
капут	German
карабин	German
карниз	German
картечь	German
картофель	German
каста	German
кастрюля	German
катедер-социализм	German
кафель	German
каюта	German
квадр	German
квартал	German
кварц	German
кварцит	German
кегельбан	German
кекс	German
кельнер	German
керн	German
кернер	German
кино	German
кирка	German
кирха	German
кирхшпиль	German
китель	German
кича	German
клавиатура	German
клавир	German
клапан	German
клейстер	German
клиент	German
клизма	German
клинкер	German
клуб	German
клякса	German
кнехт	German
книксен	German
кнопка	German
кокос	German
кокс	German
колба	German
колер	German
коллапс	German
комендант	German
комендатура	German
коммунизм	German
компас	German
компилировать	German
компот	German
конверб	German
кондитер	German
конкурент	German
конкуренция	German
констатировать	German
конструктор	German
контакт	German
контактировать	German
контора	German
контракт	German
контрапункт	German
контузия	German
конференц-зал	German
конфета	German
концерн	German
концессия	German
коридор	German
корректор	German
коррумпировать	German
крабб	German
крапп	German
крах	German
кредит	German
крематорий	German
крендель	German
кристалл	German
кронпринц	German
кронштейн	German
куб	German
кунштюк	German
купол	German
курорт	German
курьёз	German
кучер	German
Кёльн	German
Кёнигсберг	German
лавина	German
лагерь	German
лак	German
лакрица	German
ландграф	German
ландскнехт	German
ландшафт	German
латинист	German
лацкан	German
левиафан	German
легионер	German
лейб-кучер	German
лейкемия	German
лейкоз	German
лейкопластырь	German
лейтенант	German
лейтмотив	German
лен	German
Ленне	German
лента	German
лиловый	German
линза	German
лицей	German
лобзик	German
лозунг	German
локон	German
лот	German
Лотарингия	German
лунатик	German
люмпен	German
люмпен-пролетариат	German
лютеранин	German
лёсс	German
мавзолей	German
мавр	German
магазин	German
магнитофон	German
майорат	German
маклак	German
маклер	German
макулатура	German
манер	German
марганец	German
марка	German
маркграф	German
марципан	German
маршал	German
маршрут	German
маска	German
масштаб	German
материалист	German
матрац	German
матрица	German
машина	German
менталитет	German
метеорология	German
милиционер	German
миллионер	German
мина	German
минерал	German
мириада	German
мистерия	German
мистика	German
мольберт	German
монарх	German
мопс	German
мотив	German
музицировать	German
музыкант	German
мундштук	German
муфель	German
мушкетёр	German
Мюллер	German
мюсли	German
нагель	German
надфиль	German
наци	German
нацизм	German
национал-предатель	German
национал-социализм	German
национал-социалист	German
нейтралитет	German
нерв	German
нивелировать	German
ноль	German
номер	German
норматив	German
обертон	German
овал	German
Оппенгеймер	German
орден	German
оркестр	German
офицер	German
официоз	German
павиан	German
павлин	German
пакгауз	German
пакет	German
паккамера	German
панировать	German
паприка	German
парафин	German
парикмахер	German
парировать	German
паритет	German
парк	German
пасквиль	German
пассажир	German
патогенез	German
патрон	German
патронташ	German
пачка	German
пенал	German
пендель	German
пендельтюр	German
пептид	German
перл	German
перламутр	German
перрон	German
пестицид	German
Петришуле	German
пиетет	German
пикельхаубе	German
пикельхельм	German
пикет	German
пират	German
писать	German
плагиат	German
плагиатор	German
плангерд	German
пластик	German
плацкарта	German
пломба	German
поза	German
полиграфия	German
политология	German
полицай	German
полтергейст	German
порей	German
портвейн	German
портрет	German
потенциал	German
почтамт	German
почтмейстер	German
прейскурант	German
препарат	German
принц	German
приоритет	German
проба	German
провиант	German
провизия	German
провоцировать	German
проект	German
проектор	German
проецировать	German
проспект	German
протест	German
профессия	German
профи	German
процент	German
психофизика	German
пудель	German
пульт	German
пунш	German
пупс	German
пурпур	German
путинферштеер	German
путч	German
радиальный	German
радиатор	German
радио	German
ракель	German
ракета	German
рама	German
ранец	German
рапс	German
раритет	German
раса	German
рашпиль	German
ревматизм	German
регент	German
регистратура	German
редуцировать	German
Рейн	German
рейсфедер	German
рейсшина	German
рейтузы	German
рейх	German
рейхстаг	German
рекогносцировка	German
рекрут	German
рентген	German
репетиция	German
рескрипт	German
реферат	German
рефлекс	German
рефлектировать	German
рецепт	German
рецепция	German
ригель	German
розмарин	German
рол	German
роль	German
ротвейлер	German
ротмистр	German
руна	German
рюкзак	German
рёшти	German
саботировать	German
салфетка	German
салют	German
Санкт-Петербург	German
Сансуси	German
селективный	German
селенология	German
серология	German
симпатия	German
симулировать	German
синекура	German
синтетика	German
скальд	German
скандал	German
скандировать	German
слесарь	German
солипсизм	German
спелеология	German
спермацет	German
СС	German
стаксель	German
сталь	German
стамеска	German
статистика	German
стаффаж	German
стеллаж	German
стерлядь	German
страус	German
струбцина	German
суверенитет	German
сфрагистика	German
сцена	German
сценарий	German
сценарист	German
сценография	German
такса	German
тара	German
татуировать	German
текстиль	German
тема	German
тенакль	German
тенденциозный	German
термин	German
техника	German
техникум	German
тигель	German
тиран	German
тонна	German
торф	German
трактат	German
транжирить	German
транспорт	German
трансцендентальный	German
трасса	German
траур	German
тремпель	German
трензель	German
треугольник Ленне	German
трефа	German
тринитротолуол	German
тротил	German
трюфель	German
тумба	German
туш	German
тушь	German
умлаут	German
умляут	German
университет	German
унтер-офицер	German
фаза	German
фазан	German
факел	German
факультет	German
фальцет	German
фальшивый	German
фальшь	German
фамилия	German
фанера	German
фантаст	German
фас	German
фау	German
фашина	German
фейерверк	German
фельдмаршал	German
фельдфебель	German
фельдшер	German
фен	German
фенхель	German
фермер	German
фехтовать	German
фея	German
фиксировать	German
филогенез	German
филогенетика	German
финансировать	German
фиолетовый	German
фланг	German
фланец	German
флейта	German
флигель	German
фольксваген	German
фон	German
фонология	German
формуляр	German
форпост	German
форточка	German
фотоаппарат	German
фраер	German
фраза	German
фрайкор	German
фрак	German
фрау	German
фрахт	German
фрезер	German
Фридман	German
фрикаделька	German
фриц	German
фройляйн	German
фронт	German
фуга	German
фунт	German
фура	German
футляр	German
фухтель	German
фюрер	German
хормейстер	German
хроника	German
цапфа	German
цедешка	German
Цейлон	German
цейтнот	German
цейхгауз	German
целлюлоза	German
цемент	German
цензурировать	German
центнер	German
цеппелин	German
Цеткин	German
цикля	German
цилиндр	German
циник	German
цирк	German
цирконий	German
циркуль	German
циркуляр	German
цирроз	German
цитата	German
цитология	German
циферблат	German
цугцванг	German
Цюрих	German
шабер	German
шаблон	German
шайба	German
шакал	German
шалот	German
шарнир	German
шафер	German
шах	German
шваб	German
швабра	German
швед	German
швейцар	German
швеллер	German
шибер	German
шизофрения	German
шина	German
шиндель	German
шинка	German
ширма	German
шифер	German
шихта	German
шкала	German
шлагбаум	German
шлак	German
шлам	German
шланг	German
шлейф	German
шлиф	German
шлих	German
шлиц	German
шлягер	German
шнапс	German
шнауцер	German
шнелка	German
шнеллер	German
шнелька	German
шницель	German
шнур	German
шоколад	German
Шотландия	German
шпат	German
шпатель	German
шпиль	German
шпинат	German
шпингалет	German
шпиндель	German
шпион	German
шпионаж	German
шпиц	German
шприц	German
шрифт	German
Шрёдер	German
штаб	German
штабель	German
штабс-капитан	German
штакет	German
штамм	German
штамп	German
штанга	German
штангенциркуль	German
штандарт	German
штат	German
штатив	German
штекер	German
штемпель	German
штепсель	German
штиблета	German
штиль	German
штифт	German
штихель	German
шток	German
штокфиш	German
штора	German
штоф	German
штраф	German
штрафовать	German
штрейкбрехер	German
штрек	German
штрих	German
штрудель	German
штурм	German
штурмовать	German
штуф	German
штуцер	German
эдельвейс	German
Эйзенхауэр	German
экватор	German
эквивалент	German
экземпляр	German
эклектика	German
экспедиция	German
экспериментировать	German
экспонент	German
электрофорез	German
элитаризм	German
эмменталь	German
эндшпиль	German
энергетика	German
энергия	German
эрцгерцог	German
эсцет	German
юбилей	German
ювелир	German
юморист	German
юмористический	German
юнга	German
юнкер	German
Юра	German
юриспруденция	German
юрист	German
ярманка	German
яхта	German
аббат	Italian
аббревиатура	Italian
авария	Italian
автострада	Italian
адажио	Italian
амаретто	Italian
Ареццо	Italian
арпеджио	Italian
артель	Italian
артишок	Italian
архипелаг	Italian
бариста	Italian
барокко	Italian
баста	Italian
баталия	Italian
баул	Italian
башня	Italian
белладонна	Italian
Берлускони	Italian
биеннале	Italian
борсетка	Italian
браво	Italian
брускетта	Italian
брутто	Italian
бьеннале	Italian
валюта	Italian
Вена	Italian
вермишель	Italian
вира	Italian
вулкан	Italian
гвардия	Italian
гетто	Italian
гондола	Italian
граната	Italian
граффити	Italian
группетто	Italian
Джульетта	Italian
дива	Italian
дон	Italian
донна	Italian
дуче	Italian
жига	Italian
импресарио	Italian
инкассатор	Italian
инкогнито	Italian
ирредентизм	Italian
кавалер	Italian
кавалькада	Italian
казанова	Italian
казино	Italian
камфора	Italian
каналья	Italian
кане-корсо	Italian
капелла	Italian
картина	Italian
карьера	Italian
касса	Italian
консерватория	Italian
контрабанда	Italian
конфета	Italian
конфетти	Italian
концерт	Italian
корсар	Italian
крещендо	Italian
кьянти	Italian
лазанья	Italian
латте	Italian
либретто	Italian
Ливорно	Italian
лира	Italian
лоджия	Italian
Луиджи	Italian
мадонна	Italian
макароны	Italian
Марио	Italian
маскарпоне	Italian
мафиози	Italian
мафия	Italian
маэстро	Italian
ми	Italian
миниатюра	Italian
модерато	Italian
модуль	Italian
мозаика	Italian
моцарелла	Italian
нетто	Italian
Ницца	Italian
новелла	Italian
опера	Italian
оперетта	Italian
Остия	Italian
папарацци	Italian
партита	Italian
пастила	Italian
Петрарка	Italian
пицца	Italian
пиццерия	Italian
пластилин	Italian
помидор	Italian
престо	Italian
прима	Italian
примадонна	Italian
просекко	Italian
путана	Italian
раса	Italian
